,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state,clean,brewery\_id
1996,2270.0,Point Cascade Pale Ale (2013),American Pale Ale (APA),12.0,0.054,33.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
1997,2228.0,Point Special,American Adjunct Lager,12.0,0.047,9.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
1998,2151.0,Onyx Black Ale,American Black Ale,12.0,0.052,9.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
1999,2150.0,Beyond The Pale IPA,American IPA,12.0,0.063,64.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
2000,2122.0,Point Special (2013),American Adjunct Lager,12.0,0.047,9.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
2001,2121.0,Point Special (2012),American Adjunct Lager,12.0,0.047,9.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
2002,2115.0,Point Special Lager,American Adjunct Lager,16.0,0.047,9.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
2003,1450.0,St. Benedict's Winter Ale,Winter Warmer,12.0 oz.,0.062,,131.0,Stevens Point Brewery,Stevens Point,WI,"{'id': 1450, 'beer-name': ""St. Benedict's Winter Ale"", 'style': 'Winter Warmer', 'ounces': '12.0 oz.', 'abv': 0.062, 'ibu': '', 'brewery\\_id': 131, 'brewery-name': 'Stevens Point Brewery', 'city': 'Stevens Point', 'state': 'WI', 'brewery_id': 131}",
2004,1357.0,Point Oktoberfest,Märzen / Oktoberfest,16.0,0.057,15.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
2005,1225.0,Point Nude Beach Summer Wheat,American Pale Wheat Ale,16.0,0.052,7.0,131.0,Stevens Point Brewery,Stevens Point,WI,"{'id': 1225, 'beer-name': 'Point Nude Beach Summer Wheat', 'style': 'American Pale Wheat Ale', 'ounces': 16.0, 'abv': 0.052, 'ibu': 7.0, 'brewery\\_id': 131, 'brewery-name': 'Stevens Point Brewery', 'city': 'Stevens Point', 'state': 'WI', 'brewery_id': 131}",
2006,816.0,Point Nude Beach Summer Wheat,American Pale Wheat Ale,12.0,0.05,7.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
2007,772.0,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,12.0,0.05,7.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
2008,684.0,Drop Dead Blonde,American Blonde Ale,12.0,0.035,,131.0,Stevens Point Brewery,Stevens Point,WI,,
2009,650.0,Three Kings Ale,Kölsch,12.0,0.049,13.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
2010,456.0,Point Oktoberfest,Märzen / Oktoberfest,12.0,0.057,15.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
2011,357.0,2012 Black Ale,American Brown Ale,12.0,0.054,32.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
2012,141.0,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,12.0,0.05,7.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
2013,140.0,Point Cascade Pale Ale,American Pale Ale (APA),12.0,0.054,33.0,131.0,Stevens Point Brewery,Stevens Point,WI,"{'id': 140, 'beer-name': 'Point Cascade Pale Ale', 'style': 'American Pale Ale (APA)', 'ounces': 12.0, 'abv': 0.054, 'ibu': 33.0, 'brewery\\_id': 131, 'brewery-name': 'Stevens Point Brewery', 'city': 'Stevens Point', 'state': 'WI', 'brewery_id': 131}",
2014,139.0,Point Amber Classic,American Amber / Red Lager,12.0,0.047,14.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
2015,138.0,Point Special Lager,American Adjunct Lager,12.0,0.047,9.0,131.0,Stevens Point Brewery,Stevens Point,WI,,
2016,953.0,Wisco Disco,American Amber / Red Ale,16.0,0.051,31.0,486.0,Stillmank Beer Company,Green Bay,WI,"{'id': 953, 'beer-name': 'Wisco Disco', 'style': 'American Amber / Red Ale', 'ounces': 16.0, 'abv': 0.051, 'ibu': 31.0, 'brewery\\_id': 486, 'brewery-name': 'Stillmank Beer Company', 'city': 'Green Bay', 'state': 'WI', 'brewery_id': 486}",
2017,1983.0,Brontide,American Black Ale,12.0,0.05,,255.0,Stillwater Artisanal Ales,Baltimore,MD,,
2018,1631.0,Brontide,American Black Ale,12.0,0.05,,255.0,Stillwater Artisanal Ales,Baltimore,MD,,
2019,1344.0,Classique,Saison / Farmhouse Ale,12.0,0.045,,255.0,Stillwater Artisanal Ales,Baltimore,MD,,
2020,922.0,Sunsplash Golden Ale (2004),American Blonde Ale,12.0,0.045,,492.0,Stone Coast Brewing Company,Portland,ME,,
2021,1410.0,Sand Island Lighthouse,Kölsch,12.0,0.051,25.0,412.0,Straight to Ale,Huntsville,AL,,
2022,925.0,Lily Flagg Milk Stout,Milk / Sweet Stout,12.0,0.05,30.0,412.0,Straight to Ale,Huntsville,AL,,
2023,637.0,Monkeynaut IPA,American IPA,12.0,0.072,70.0,412.0,Straight to Ale,Huntsville,AL,,
2024,2369.0,Straub Beer (Current),American Adjunct Lager,12.0,0.05,,129.0,Straub Brewery,St Mary's,PA,,
2025,2233.0,American Lager,American Adjunct Lager,12.0,0.041,8.0,129.0,Straub Brewery,St Mary's,PA,"{'id': 2233, 'beer-name': 'American Lager', 'style': 'American Adjunct Lager', 'ounces': 12.0, 'abv': 0.041, 'ibu': 8.0, 'brewery\\_id': 129, 'brewery-name': 'Straub Brewery', 'city': ""St Mary's"", 'state': 'PA', 'brewery_id': 129}",
2026,2232.0,American Amber,American Amber / Red Lager,12.0,0.041,8.0,129.0,Straub Brewery,St Mary's,PA,"{'id': 2232, 'beer-name': 'American Amber', 'style': 'American Amber / Red Lager', 'ounces': 12.0, 'abv': 0.041, 'ibu': 8.0, 'brewery\\_id': 129, 'brewery-name': 'Straub Brewery', 'city': ""St Mary's"", 'state': 'PA', 'brewery_id': 129}",
2027,2231.0,American Light,Light Lager,12.0,0.032,13.0,129.0,Straub Brewery,St Mary's,PA,,
2028,2352.0,Extra Pale Ale,American Pale Ale (APA),12.0,0.053,49.0,138.0,Summit Brewing Company,St Paul,MN,,
2029,2549.0,Make It So,Extra Special / Strong Bitter (ESB),12.0,0.053,40.0,58.0,Summit Brewing Company,St. Paul,MN,"{'id': 2549, 'beer-name': 'Make It So', 'style': 'Extra Special / Strong Bitter (ESB)', 'ounces': 12.0, 'abv': 0.053, 'ibu': 40.0, 'brewery_id': 58, 'brewery-name': 'Summit Brewing Company', 'city': 'St. Paul', 'state': 'MN'}",
2030,2473.0,Hopvale Organic Ale,American Pale Ale (APA),16.0,0.047,55.0,58.0,Summit Brewing Company,St. Paul,MN,,
2031,2415.0,Unchained #18 Hop Silo,American Double / Imperial IPA,16.0,0.083,100.0,58.0,Summit Brewing Company,St. Paul,MN,,
2032,2605.0,Tip Off,Altbier,16.0,0.052,29.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2033,2215.0,Java Mac,Scottish Ale,16.0,0.054,,25.0,Sun King Brewing Company,Indianapolis,IN,,
2034,2164.0,Cowbell,American Porter,16.0,0.054,23.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2035,2085.0,Hop Up Offa That Brett (2014),Belgian Pale Ale,16.0,0.057999999999999996,20.0,25.0,Sun King Brewing Company,Indianapolis,IN,"{'id': 2085, 'beer-name': 'Hop Up Offa That Brett (2014)', 'style': 'Belgian Pale Ale', 'ounces': 16.0, 'abv': 0.057999999999999996, 'ibu': 20.0, 'brewery_id': 25, 'brewery-name': 'Sun King Brewing Company', 'city': 'Indianapolis', 'state': 'IN'}",
2036,2084.0,PV Muckle (2013),Scotch Ale / Wee Heavy,16.0,0.083,23.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2037,2083.0,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,16.0,0.099,36.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2038,2082.0,Whip Fight,Scotch Ale / Wee Heavy,16.0,0.09,30.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2039,2081.0,Port Barrel Wee Mac,Scotch Ale / Wee Heavy,16.0,0.053,23.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2040,2001.0,Fistful Of Hops Red,American IPA,16.0,0.064,75.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2041,2000.0,Fistful of Hops Orange,American IPA,16.0,0.063,75.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2042,1999.0,Fistful Of Hops Blue,American IPA,16.0,0.064,75.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2043,1996.0,Fistful of Hops Green,American IPA,16.0,0.064,75.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2044,1948.0,30 Min Coma,Belgian IPA,16.0,,,25.0,Sun King Brewing Company,Indianapolis,IN,"{'id': 1948, 'beer-name': '30 Min Coma', 'style': 'Belgian IPA', 'ounces': 16.0, 'abv': '', 'ibu': '', 'brewery\\_id': 25, 'brewery-name': 'Sun King Brewing Company', 'city': 'Indianapolis', 'state': 'IN', 'brewery_id': 25}",
2045,1656.0,Wee Muckle,Scotch Ale / Wee Heavy,16.0,0.09,30.0,25.0,Sun King Brewing Company,Indianapolis,IN,"{'id': 1656, 'beer-name': 'Wee Muckle', 'style': 'Scotch Ale / Wee Heavy', 'ounces': 16.0, 'abv': 0.09, 'ibu': 30.0, 'brewery\\_id': 25, 'brewery-name': 'Sun King Brewing Company', 'city': 'Indianapolis', 'state': 'IN', 'brewery_id': 25}",
2046,1599.0,Royal Brat,Extra Special / Strong Bitter (ESB),16.0,0.065,55.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2047,1420.0,Grapefruit Jungle (GFJ),American IPA,16.0,0.075,77.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2048,1389.0,Osiris Pale Ale,American Pale Ale (APA),16.0,0.055999999999999994,50.0,25.0,Sun King Brewing Company,Indianapolis,IN,"{'id': 1389, 'beer-name': 'Osiris Pale Ale', 'style': 'American Pale Ale (APA)', 'ounces': 16.0, 'abv': 0.055999999999999994, 'ibu': 50.0, 'brewery_id': 25, 'brewery-name': 'Sun King Brewing Company', 'city': 'Indianapolis', 'state': 'IN'}",
2049,1367.0,Bourbon Barrel Aged Timmie,Russian Imperial Stout,16.0,0.099,75.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2050,1366.0,Stupid Sexy Flanders,Flanders Oud Bruin,16.0,0.063,23.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2051,1347.0,Bourbon Barrel Cowbell,American Porter,16.0,,,25.0,Sun King Brewing Company,Indianapolis,IN,"{'id': 1347, 'beer-name': 'Bourbon Barrel Cowbell', 'style': 'American Porter', 'ounces': 16.0, 'abv': '', 'ibu': '', 'brewery\\_id': 25, 'brewery-name': 'Sun King Brewing Company', 'city': 'Indianapolis', 'state': 'IN', 'brewery_id': 25}",
2052,1314.0,Popcorn Pilsner,German Pilsener,16.0,0.054,,25.0,Sun King Brewing Company,Indianapolis,IN,,
2053,1128.0,Ring of Dingle,Irish Dry Stout,16.0,0.071,27.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2054,1127.0,Bourbon Barrel Wee Mac,Scottish Ale,16.0,0.054,23.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2055,1049.0,Bourbon Barrel Johan,English Barleywine,16.0,0.099,60.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2056,934.0,The Deuce,American Brown Ale,16.0,0.07,,25.0,Sun King Brewing Company,Indianapolis,IN,"{'id': 934, 'beer-name': 'The Deuce', 'style': 'American Brown Ale', 'ounces': 16.0, 'abv': 0.07, 'ibu': '', 'brewery_id': 25, 'brewery-name': 'Sun King Brewing Company', 'city': 'Indianapolis', 'state': 'IN'}",
2057,923.0,The Velvet Fog,Quadrupel (Quad),16.0,0.09,24.0,25.0,Sun King Brewing Company,Indianapolis,IN,"{'id': 923, 'beer-name': 'The Velvet Fog', 'style': 'Quadrupel (Quad)', 'ounces': 16.0, 'abv': 0.09, 'ibu': 24.0, 'brewery\\_id': 25, 'brewery-name': 'Sun King Brewing Company', 'city': 'Indianapolis', 'state': 'IN', 'brewery_id': 25}",
2058,874.0,Sun King Oktoberfest,Märzen / Oktoberfest,16.0,0.055,23.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2059,739.0,Indianapolis Indians Lager,Dortmunder / Export Lager,16.0,0.052,24.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2060,698.0,Indians Victory Lager (2012),Dortmunder / Export Lager,16.0,0.052,24.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2061,660.0,Chaka,Belgian Strong Pale Ale,16.0,0.08,,25.0,Sun King Brewing Company,Indianapolis,IN,,
2062,651.0,Isis,American Double / Imperial IPA,16.0,0.091,91.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2063,584.0,Wee Muckle (2011),Scotch Ale / Wee Heavy,16.0,0.09,30.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2064,532.0,Grapefruit Jungle (GFJ) (2011),American IPA,16.0,0.075,77.0,25.0,Sun King Brewing Company,Indianapolis,IN,"{'id': 532, 'beer-name': 'Grapefruit Jungle (GFJ) (2011)', 'style': 'American IPA', 'ounces': 16.0, 'abv': 0.075, 'ibu': 77.0, 'brewery_id': 25, 'brewery-name': 'Sun King Brewing Company', 'city': 'Indianapolis', 'state': 'IN'}",
2065,526.0,Sun King Oktoberfest (2011),Märzen / Oktoberfest,16.0,0.055,23.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2066,394.0,Johan the Barleywine,English Barleywine,16.0,0.099,60.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2067,213.0,Wee Mac Scottish-Style Ale,Scottish Ale,16.0,0.054,23.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2068,55.0,Sunlight Cream Ale,Cream Ale,16.0,0.053,20.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2069,54.0,Osiris Pale Ale (2010),American Pale Ale (APA),16.0,0.055999999999999994,50.0,25.0,Sun King Brewing Company,Indianapolis,IN,,
2070,1207.0,Dam Lager,American Amber / Red Lager,12.0,0.045,,455.0,Sunken City Brewing Company,Hardy,VA,"{'id': 1207, 'beer-name': 'Dam Lager', 'style': 'American Amber / Red Lager', 'ounces': 12.0, 'abv': 0.045, 'ibu': '', 'brewery\\_id': 455, 'brewery-name': 'Sunken City Brewing Company', 'city': 'Hardy', 'state': 'VA', 'brewery_id': 455}",
2071,1206.0,Red Clay IPA,American IPA,12.0,0.07,,455.0,Sunken City Brewing Company,Hardy,VA,"{'id': 1206, 'beer-name': 'Red Clay IPA', 'style': 'American IPA', 'ounces': 12.0, 'abv': 0.07, 'ibu': '', 'brewery\\_id': 455, 'brewery-name': 'Sunken City Brewing Company', 'city': 'Hardy', 'state': 'VA', 'brewery_id': 455}",
2072,2543.0,Todd the Axe Man,American IPA,16.0,0.072,,61.0,Surly Brewing Company,Brooklyn Center,MN,"{'id': 2543, 'beer-name': 'Todd the Axe Man', 'style': 'American IPA', 'ounces': 16.0, 'abv': 0.072, 'ibu': '', 'brewery_id': 61, 'brewery-name': 'Surly Brewing Company', 'city': 'Brooklyn Center', 'state': 'MN'}",
2073,2409.0,Doomtree,Extra Special / Strong Bitter (ESB),16.0,0.057,,61.0,Surly Brewing Company,Brooklyn Center,MN,,
2074,1739.0,BLAKKR,American Black Ale,16.0,0.099,85.0,61.0,Surly Brewing Company,Brooklyn Center,MN,,
2075,1112.0,Overrated! West Coast Style IPA,American IPA,16.0,0.073,69.0,61.0,Surly Brewing Company,Brooklyn Center,MN,"{'id': 1112, 'beer-name': 'Overrated! West Coast Style IPA', 'style': 'American IPA', 'ounces': 16.0, 'abv': 0.073, 'ibu': 69.0, 'brewery_id': 61, 'brewery-name': 'Surly Brewing Company', 'city': 'Brooklyn Center', 'state': 'MN'}",
2076,329.0,WET,American IPA,16.0,0.075,90.0,61.0,Surly Brewing Company,Brooklyn Center,MN,,
2077,19.0,Bitter Brewer,English Bitter,16.0,0.04,37.0,61.0,Surly Brewing Company,Brooklyn Center,MN,,
2078,18.0,SurlyFest,Rye Beer,16.0,0.055,34.0,61.0,Surly Brewing Company,Brooklyn Center,MN,,
2079,17.0,Coffee Bender,American Brown Ale,16.0,0.051,45.0,61.0,Surly Brewing Company,Brooklyn Center,MN,,
2080,16.0,Bender,American Brown Ale,16.0,0.051,45.0,61.0,Surly Brewing Company,Brooklyn Center,MN,,
2081,15.0,Abrasive Ale,American Double / Imperial IPA,16.0,0.09699999999999999,120.0,61.0,Surly Brewing Company,Brooklyn Center,MN,"{'id': 15, 'beer-name': 'Abrasive Ale', 'style': 'American Double / Imperial IPA', 'ounces': 16.0, 'abv': 0.09699999999999999, 'ibu': 120.0, 'brewery_id': 61, 'brewery-name': 'Surly Brewing Company', 'city': 'Brooklyn Center', 'state': 'MN'}",
2082,14.0,Hell,Keller Bier / Zwickel Bier,16.0,0.051,20.0,61.0,Surly Brewing Company,Brooklyn Center,MN,,
2083,13.0,CynicAle,Saison / Farmhouse Ale,16.0,0.067,33.0,61.0,Surly Brewing Company,Brooklyn Center,MN,,
2084,12.0,Furious,American IPA,16.0,0.062,99.0,61.0,Surly Brewing Company,Brooklyn Center,MN,"{'id': 12, 'beer-name': 'Furious', 'style': 'American IPA', 'ounces': 16.0, 'abv': 0.062, 'ibu': 99.0, 'brewery\\_id': 61, 'brewery-name': 'Surly Brewing Company', 'city': 'Brooklyn Center', 'state': 'MN', 'brewery_id': 61}",
2085,1242.0,Big Nose,American IPA,12.0,0.073,50.0,447.0,Swamp Head Brewery,Gainesville,FL,,
2086,1241.0,Cotton Mouth,Witbier,12.0,0.05,10.0,447.0,Swamp Head Brewery,Gainesville,FL,,
2087,1240.0,Stump Knocker Pale Ale,American Pale Ale (APA),12.0,0.056,35.0,447.0,Swamp Head Brewery,Gainesville,FL,"{'id': 1240, 'beer-name': 'Stump Knocker Pale Ale', 'style': 'American Pale Ale (APA)', 'ounces': 12.0, 'abv': 0.056, 'ibu': 35.0, 'brewery\\_id': 447, 'brewery-name': 'Swamp Head Brewery', 'city': 'Gainesville', 'state': 'FL', 'brewery_id': 447}",
2088,1239.0,Midnight Oil,Oatmeal Stout,12.0,0.05,38.0,447.0,Swamp Head Brewery,Gainesville,FL,"{'id': 1239, 'beer-name': 'Midnight Oil', 'style': 'Oatmeal Stout', 'ounces': 12.0, 'abv': 0.05, 'ibu': 38.0, 'brewery\\_id': 447, 'brewery-name': 'Swamp Head Brewery', 'city': 'Gainesville', 'state': 'FL', 'brewery_id': 447}",
2089,1238.0,Wild Night,Cream Ale,12.0,0.059,18.0,447.0,Swamp Head Brewery,Gainesville,FL,"{'id': 1238, 'beer-name': 'Wild Night', 'style': 'Cream Ale', 'ounces': 12.0, 'abv': 0.059, 'ibu': 18.0, 'brewery\\_id': 447, 'brewery-name': 'Swamp Head Brewery', 'city': 'Gainesville', 'state': 'FL', 'brewery_id': 447}",
2090,1554.0,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,12.0,0.045,,381.0,Swashbuckler Brewing Company,Manheim,PA,,
2091,2568.0,Take Two Pils,German Pilsener,12.0,0.055,35.0,49.0,SweetWater Brewing Company,Atlanta,GA,,
2092,2551.0,Waterkeeper,Hefeweizen,12.0,0.057,,49.0,SweetWater Brewing Company,Atlanta,GA,,
2093,1710.0,SweetWater IPA,American IPA,12.0,0.064,,49.0,SweetWater Brewing Company,Atlanta,GA,,
2094,1709.0,420 Extra Pale Ale,American Pale Ale (APA),12.0 oz.,0.054,,49.0,SweetWater Brewing Company,Atlanta,GA,,
2095,1229.0,Dodgy Knight Imperial IPA,American Double / Imperial IPA,12.0,0.08,95.0,449.0,TailGate Beer,San Diego,CA,"{'id': 1229, 'beer-name': 'Dodgy Knight Imperial IPA', 'style': 'American Double / Imperial IPA', 'ounces': 12.0, 'abv': 0.08, 'ibu': 95.0, 'brewery_id': 449, 'brewery-name': 'TailGate Beer', 'city': 'San Diego', 'state': 'CA'}",
2096,1164.0,TailGate Saison,Saison / Farmhouse Ale,12.0,0.05,,449.0,TailGate Beer,San Diego,CA,,
2097,663.0,TailGate IPA,American IPA,24.0,0.05,44.0,449.0,TailGate Beer,San Diego,CA,,
2098,662.0,TailGate IPA,American IPA,12.0,0.05,44.0,449.0,TailGate Beer,San Diego,CA,,
2099,623.0,TailGate Hefeweizen,Hefeweizen,24.0,0.049,28.0,449.0,TailGate Beer,San Diego,CA,,
2100,622.0,Blacktop Blonde,American Blonde Ale,24.0,0.05,19.0,449.0,TailGate Beer,San Diego,CA,,
2101,362.0,Blacktop Blonde,American Blonde Ale,12.0,0.05,19.0,449.0,TailGate Beer,San Diego,CA,,
2102,361.0,TailGate Hefeweizen,Hefeweizen,12.0,0.049,28.0,449.0,TailGate Beer,San Diego,CA,,
2103,2575.0,Wooden Rooster,Tripel,16.9,0.085,34.0,45.0,Tallgrass Brewing Company,Manhattan,KS,"{'id': 2575, 'beer-name': 'Wooden Rooster', 'style': 'Tripel', 'ounces': 16.9, 'abv': 0.085, 'ibu': 34.0, 'brewery_id': 45, 'brewery-name': 'Tallgrass Brewing Company', 'city': 'Manhattan', 'state': 'KS'}",
2104,2555.0,Ginger Peach Saison,Saison / Farmhouse Ale,16.0,0.048,20.0,45.0,Tallgrass Brewing Company,Manhattan,KS,,
2105,1736.0,Zombie Monkie,American Porter,16.0,0.062,35.0,45.0,Tallgrass Brewing Company,Manhattan,KS,,
2106,1196.0,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,16.0,0.055999999999999994,20.0,45.0,Tallgrass Brewing Company,Manhattan,KS,"{'id': 1196, 'beer-name': 'Wild Plum Farmhouse Ale', 'style': 'Saison / Farmhouse Ale', 'ounces': 16.0, 'abv': 0.055999999999999994, 'ibu': 20.0, 'brewery_id': 45, 'brewery-name': 'Tallgrass Brewing Company', 'city': 'Manhattan', 'state': 'KS'}",
2107,1063.0,Vanilla Bean Buffalo Sweat,Oatmeal Stout,16.0,0.05,20.0,45.0,Tallgrass Brewing Company,Manhattan,KS,,
2108,1017.0,Ethos IPA,American IPA,16.0,0.068,110.0,45.0,Tallgrass Brewing Company,Manhattan,KS,,
2109,1009.0,Tallgrass Pub Ale,American Brown Ale,16.0,0.044,12.0,45.0,Tallgrass Brewing Company,Manhattan,KS,"{'id': 1009, 'beer-name': 'Tallgrass Pub Ale', 'style': 'American Brown Ale', 'ounces': 16.0, 'abv': 0.044, 'ibu': 12.0, 'brewery_id': 45, 'brewery-name': 'Tallgrass Brewing Company', 'city': 'Manhattan', 'state': 'KS'}",
2110,912.0,Oasis,Extra Special / Strong Bitter (ESB),16.0,0.072,93.0,45.0,Tallgrass Brewing Company,Manhattan,KS,"{'id': 912, 'beer-name': 'Oasis', 'style': 'Extra Special / Strong Bitter (ESB)', 'ounces': 16.0, 'abv': 0.072, 'ibu': 93.0, 'brewery_id': 45, 'brewery-name': 'Tallgrass Brewing Company', 'city': 'Manhattan', 'state': 'KS'}",
2111,765.0,Buffalo Sweat,Milk / Sweet Stout,16.0,0.05,20.0,45.0,Tallgrass Brewing Company,Manhattan,KS,,
2112,676.0,Halcyon Unfiltered Wheat,American Pale Wheat Ale,16.0,0.05,20.0,45.0,Tallgrass Brewing Company,Manhattan,KS,,
2113,595.0,8-Bit Pale Ale,American Pale Ale (APA),16.0,0.052,,45.0,Tallgrass Brewing Company,Manhattan,KS,,
2114,537.0,Velvet Rooster,Tripel,16.0,0.085,,45.0,Tallgrass Brewing Company,Manhattan,KS,,
2115,412.0,Halcyon Unfiltered Wheat,American Pale Wheat Ale,12.0,0.05,20.0,45.0,Tallgrass Brewing Company,Manhattan,KS,"{'id': 412, 'beer-name': 'Halcyon Unfiltered Wheat', 'style': 'American Pale Wheat Ale', 'ounces': 12.0, 'abv': 0.05, 'ibu': 20.0, 'brewery_id': 45, 'brewery-name': 'Tallgrass Brewing Company', 'city': 'Manhattan', 'state': 'KS'}",
2116,105.0,Köld Lager (2010),German Pilsener,16.0,0.05,16.0,45.0,Tallgrass Brewing Company,Manhattan,KS,,
2117,104.0,Oasis (2010),American Double / Imperial IPA,16.0,0.072,93.0,45.0,Tallgrass Brewing Company,Manhattan,KS,,
2118,103.0,Tallgrass Ale,American Brown Ale,16.0,0.044,22.0,45.0,Tallgrass Brewing Company,Manhattan,KS,,
2119,102.0,Buffalo Sweat (2010),Milk / Sweet Stout,16.0,0.05,20.0,45.0,Tallgrass Brewing Company,Manhattan,KS,"{'id': 102, 'beer-name': 'Buffalo Sweat (2010)', 'style': 'Milk / Sweet Stout', 'ounces': 16.0, 'abv': 0.05, 'ibu': 20.0, 'brewery_id': 45, 'brewery-name': 'Tallgrass Brewing Company', 'city': 'Manhattan', 'state': 'KS'}",
2120,101.0,Tallgrass IPA,American IPA,16.0,0.063,60.0,45.0,Tallgrass Brewing Company,Manhattan,KS,,
2121,1433.0,Hat Trick Hop IPA,American IPA,16.0,0.068,,409.0,Tamarack Brewing Company,Lakeside,MT,"{'id': 1433, 'beer-name': 'Hat Trick Hop IPA', 'style': 'American IPA', 'ounces': 16.0, 'abv': 0.068, 'ibu': '', 'brewery\\_id': 409, 'brewery-name': 'Tamarack Brewing Company', 'city': 'Lakeside', 'state': 'MT', 'brewery_id': 409}",
2122,1432.0,Yard Sale Amber Ale,American Amber / Red Ale,16.0,0.055999999999999994,,409.0,Tamarack Brewing Company,Lakeside,MT,"{'id': 1432, 'beer-name': 'Yard Sale Amber Ale', 'style': 'American Amber / Red Ale', 'ounces': 16.0, 'abv': 0.055999999999999994, 'ibu': '', 'brewery\\_id': 409, 'brewery-name': 'Tamarack Brewing Company', 'city': 'Lakeside', 'state': 'MT', 'brewery_id': 409}",
2123,936.0,Loafin Bräu,Altbier,16.0,0.055,,490.0,Tampa Bay Brewing Company,Tampa,FL,,
2124,544.0,Old Elephant Foot IPA,American IPA,16.0,0.07,80.0,490.0,Tampa Bay Brewing Company,Tampa,FL,,
2125,2640.0,Peck's Porter,American Porter,16.0,0.065,35.0,7.0,Tapistry Brewing,Bridgman,MI,,
2126,2448.0,Reactor,American IPA,16.0,0.07,,7.0,Tapistry Brewing,Bridgman,MI,,
2127,2447.0,Mr. Orange,Witbier,16.0,0.057,,7.0,Tapistry Brewing,Bridgman,MI,"{'id': 2447, 'beer-name': 'Mr. Orange', 'style': 'Witbier', 'ounces': 16.0, 'abv': 0.057, 'ibu': '', 'brewery_id': 7, 'brewery-name': 'Tapistry Brewing', 'city': 'Bridgman', 'state': 'MI'}",
2128,2601.0,Deduction,Dubbel,12.0,0.08,22.0,28.0,Taxman Brewing Company,Bargersville,IN,,
2129,973.0,Face Down Brown Ale,American Brown Ale,12.0,0.057,,480.0,Telluride Brewing Company,Telluride,CO,"{'id': 973, 'beer-name': 'Face Down Brown Ale', 'style': 'American Brown Ale', 'ounces': 12.0, 'abv': 0.057, 'ibu': '', 'brewery_id': 480, 'brewery-name': 'Telluride Brewing Company', 'city': 'Telluride', 'state': 'CO'}",
2130,827.0,Tempter IPA,American IPA,12.0,0.064,,480.0,Telluride Brewing Company,Telluride,CO,,
2131,589.0,Bridal Veil Rye Pale Ale,American Pale Ale (APA),12.0,0.055,,480.0,Telluride Brewing Company,Telluride,CO,,
2132,2155.0,Smittytown,Extra Special / Strong Bitter (ESB),12.0,0.048,,210.0,Temperance Beer Company,Evanston,IL,,
2133,1982.0,Greenwood Beach,Fruit / Vegetable Beer,12.0,0.04,,210.0,Temperance Beer Company,Evanston,IL,,
