,0,1,2,3
2090,1522,ounces,12.0,12.0 oz.
2091,1522,abv,0.092,0.092%
2092,1523,ounces,12.0,12.0 oz.
2093,1524,ounces,12.0,12.0 oz
2094,1525,ounces,12.0,12.0 oz.
2095,1526,ounces,12.0,12.0 oz
2096,1526,abv,0.051,0.051%
2097,1527,ounces,12.0,12.0 ounce
2098,1528,ounces,12.0,12.0 oz
2099,1529,ounces,16.0,16.0 oz
2100,1529,abv,0.095,0.095%
2101,1530,ounces,16.0,16.0 oz.
2102,1531,ounces,16.0,16.0 oz
2103,1531,abv,0.06,0.06%
2104,1532,ounces,16.0,16.0 ounce
2105,1532,abv,0.05,0.05%
2106,1533,ounces,16.0,16.0 oz
2107,1534,ounces,16.0,16.0 oz.
2108,1534,abv,0.05,0.05%
2109,1535,ounces,16.0,16.0 oz.
2110,1536,ounces,16.0,16.0 oz.
2111,1537,ounces,16.0,16.0 oz.
2112,1538,ounces,16.0,16.0 oz
2113,1539,ounces,16.0,16.0 ounce
2114,1539,abv,0.046,0.046%
2115,1540,ounces,16.0,16.0 oz.
2116,1541,ounces,16.0,16.0 OZ.
2117,1542,ounces,16.0,16.0 oz
2118,1542,abv,0.075,0.075%
2119,1543,ounces,16.0,16.0 ounce
2120,1544,ounces,16.0,16.0 oz
2121,1544,abv,0.048,0.048%
2122,1545,ounces,16.0,16.0 oz.
2123,1545,abv,0.053,0.053%
2124,1546,ounces,16.0,16.0 oz.
2125,1546,abv,0.055,0.055%
2126,1547,ounces,16.0,16.0 oz
2127,1547,abv,0.067,0.067%
2128,1548,ounces,16.0,16.0 oz.
2129,1549,ounces,16.0,16.0 oz
2130,1549,abv,0.041,0.040999999999999995%
2131,1550,ounces,12.0,12.0 oz.
2132,1551,ounces,12.0,12.0 ounce
2133,1552,ounces,12.0,12.0 oz
2134,1552,abv,0.049,0.049%
2135,1553,ounces,19.2,19.2 oz. Alumi-Tek
2136,1554,ounces,16.0,16.0 oz
2137,1555,ounces,32.0,32.0 oz.
2138,1556,ounces,12.0,12.0 ounce
2139,1557,ounces,16.0,16.0 ounce
2140,1558,ounces,12.0,12.0 oz. Alumi-Tek
2141,1559,ounces,12.0,12.0 ounce
2142,1559,city,Longmont,Longmont CO
2143,1559,state,CO,
2144,1560,ounces,12.0,12.0 OZ.
2145,1560,city,Longmont,Longmont CO
2146,1560,state,CO,
2147,1561,ounces,12.0,12.0 oz
2148,1562,ounces,19.2,19.2 OZ.
2149,1562,abv,0.053,0.053%
2150,1563,ounces,19.2,19.2 oz.
2151,1564,ounces,16.0,16.0 ounce
2152,1565,ounces,19.2,19.2 OZ.
2153,1566,ounces,16.0,16.0 oz
2154,1566,abv,0.07,0.07%
2155,1567,ounces,12.0,12.0 ounce
2156,1568,ounces,12.0,12.0 oz
2157,1569,ounces,12.0,12.0 oz
2158,1569,abv,0.087,0.087%
2159,1570,ounces,12.0,12.0 oz.
2160,1571,ounces,12.0,12.0 ounce
2161,1572,ounces,16.0,16.0 oz.
2162,1573,ounces,16.0,16.0 oz
2163,1573,abv,0.09,0.09%
2164,1574,ounces,16.0,16.0 oz.
2165,1574,abv,0.08,0.08%
2166,1575,ounces,12.0,12.0 ounce
2167,1576,ounces,16.0,16.0 ounce
2168,1576,abv,0.08,0.08%
2169,1577,ounces,12.0,12.0 ounce
2170,1578,ounces,12.0,12.0 oz.
2171,1579,ounces,12.0,12.0 ounce
2172,1580,ounces,12.0,12.0 OZ.
2173,1580,abv,0.053,0.053%
2174,1581,ounces,12.0,12.0 ounce
2175,1582,ounces,12.0,12.0 oz.
2176,1583,ounces,12.0,12.0 oz
2177,1583,city,Longmont,Longmont CO
2178,1583,state,CO,
2179,1584,ounces,12.0,12.0 oz.
2180,1585,ounces,12.0,12.0 oz.
2181,1586,ounces,12.0,12.0 oz.
2182,1587,ounces,12.0,12.0 oz.
2183,1588,ounces,12.0,12.0 oz.
2184,1588,abv,0.08,0.08%
2185,1588,city,Lyons,Lyons CO
2186,1588,state,CO,
2187,1589,ounces,12.0,12.0 oz.
2188,1590,ounces,12.0,12.0 oz
2189,1591,ounces,12.0,12.0 ounce
2190,1592,ounces,12.0,12.0 oz.
2191,1592,abv,0.065,0.065%
2192,1592,city,Lyons,Lyons CO
2193,1592,state,CO,
2194,1593,ounces,12.0,12.0 oz
2195,1594,ounces,12.0,12.0 oz.
2196,1594,abv,0.065,0.065%
2197,1595,ounces,12.0,12.0 oz
2198,1596,ounces,12.0,12.0 oz
2199,1596,abv,0.052,0.052000000000000005%
2200,1597,ounces,12.0,12.0 ounce
2201,1598,ounces,12.0,12.0 OZ.
2202,1598,abv,0.087,0.087%
2203,1599,ounces,12.0,12.0 oz
2204,1599,abv,0.099,0.099%
2205,1600,ounces,16.0,16.0 oz
2206,1600,abv,0.08,0.08%
2207,1601,ounces,12.0,12.0 oz
2208,1602,ounces,19.2,19.2 oz.
2209,1603,ounces,12.0,12.0 oz.
2210,1604,ounces,12.0,12.0 oz
2211,1604,abv,0.055,0.055%
2212,1605,ounces,12.0,12.0 oz
2213,1606,ounces,12.0,12.0 oz.
2214,1607,ounces,12.0,12.0 oz. Alumi-Tek
2215,1608,ounces,12.0,12.0 oz
2216,1609,ounces,16.0,16.0 ounce
2217,1610,ounces,16.0,16.0 ounce
2218,1610,abv,0.053,0.053%
2219,1611,ounces,16.0,16.0 oz.
2220,1612,ounces,16.0,16.0 ounce
2221,1613,ounces,16.0,16.0 oz.
2222,1614,ounces,12.0,12.0 oz.
2223,1615,ounces,12.0,12.0 oz
2224,1615,abv,0.062,0.062%
2225,1616,ounces,12.0,12.0 oz
2226,1617,ounces,12.0,12.0 oz.
2227,1618,ounces,12.0,12.0 oz.
2228,1618,abv,0.055,0.055%
2229,1619,ounces,12.0,12.0 ounce
2230,1619,abv,0.05,0.05%
2231,1620,ounces,12.0,12.0 OZ.
2232,1620,abv,0.046,0.046%
2233,1621,ounces,12.0,12.0 oz.
2234,1621,city,Portland,Portland ME
2235,1621,state,ME,
2236,1622,ounces,12.0,12.0 ounce
2237,1623,ounces,12.0,12.0 oz.
2238,1624,ounces,12.0,12.0 oz.
2239,1625,ounces,12.0,12.0 ounce
2240,1626,ounces,12.0,12.0 ounce
2241,1627,ounces,12.0,12.0 oz
2242,1628,ounces,12.0,12.0 oz
2243,1629,ounces,12.0,12.0 oz.
2244,1630,ounces,12.0,12.0 oz.
2245,1631,ounces,12.0,12.0 ounce
2246,1631,abv,0.065,0.065%
2247,1632,ounces,12.0,12.0 oz.
2248,1633,ounces,12.0,12.0 oz.
2249,1634,ounces,12.0,12.0 OZ.
2250,1635,ounces,12.0,12.0 ounce
2251,1635,abv,0.047,0.047%
2252,1636,ounces,12.0,12.0 oz. Alumi-Tek
2253,1636,abv,0.049,0.049%
2254,1637,ounces,12.0,12.0 oz
2255,1638,ounces,12.0,12.0 ounce
2256,1638,abv,0.047,0.047%
2257,1639,ounces,12.0,12.0 oz
2258,1640,ounces,12.0,12.0 oz
2259,1641,ounces,16.0,16.0 oz.
2260,1642,ounces,16.0,16.0 oz.
2261,1642,city,Petoskey,Petoskey MI
2262,1642,state,MI,
2263,1643,ounces,16.0,16.0 oz.
2264,1644,ounces,16.0,16.0 oz. Alumi-Tek
2265,1645,ounces,12.0,12.0 oz.
2266,1646,ounces,16.0,16.0 oz.
2267,1646,abv,0.056,0.055999999999999994%
2268,1647,ounces,16.0,16.0 oz
2269,1648,ounces,12.0,12.0 oz.
2270,1649,ounces,12.0,12.0 oz.
2271,1650,ounces,12.0,12.0 ounce
2272,1651,ounces,16.0,16.0 oz
2273,1652,ounces,16.0,16.0 ounce
2274,1653,ounces,16.0,16.0 oz.
2275,1654,ounces,16.0,16.0 oz.
2276,1655,ounces,16.0,16.0 oz
2277,1656,ounces,16.0,16.0 oz
2278,1657,ounces,16.0,16.0 ounce
2279,1658,ounces,16.0,16.0 ounce
2280,1658,abv,0.07,0.07%
2281,1659,ounces,16.0,16.0 oz.
2282,1660,ounces,12.0,12.0 oz.
2283,1661,ounces,12.0,12.0 ounce
2284,1662,ounces,16.0,16.0 oz
2285,1663,ounces,16.0,16.0 oz
2286,1664,ounces,16.0,16.0 ounce
2287,1665,ounces,12.0,12.0 OZ.
2288,1665,abv,0.05,0.05%
2289,1666,ounces,12.0,12.0 ounce
2290,1667,ounces,12.0,12.0 ounce
2291,1668,ounces,12.0,12.0 oz.
2292,1669,ounces,12.0,12.0 oz.
2293,1670,ounces,12.0,12.0 OZ.
2294,1670,abv,0.059,0.059000000000000004%
2295,1671,ounces,12.0,12.0 oz.
2296,1671,abv,0.069,0.069%
2297,1671,city,Dillon,Dillon CO
2298,1671,state,CO,
2299,1672,ounces,12.0,12.0 ounce
2300,1673,ounces,12.0,12.0 oz.
2301,1674,ounces,12.0,12.0 OZ.
2302,1675,ounces,12.0,12.0 oz.
2303,1675,abv,0.058,0.057999999999999996%
2304,1676,ounces,12.0,12.0 oz.
2305,1677,ounces,12.0,12.0 oz.
2306,1677,abv,0.052,0.052000000000000005%
2307,1678,ounces,16.0,16.0 oz.
2308,1678,abv,0.052,0.052000000000000005%
2309,1679,ounces,12.0,12.0 oz
2310,1680,ounces,12.0,12.0 oz
2311,1681,ounces,12.0,12.0 ounce
2312,1682,ounces,12.0,12.0 OZ.
2313,1683,ounces,12.0,12.0 oz.
2314,1684,ounces,12.0,12.0 oz.
2315,1685,ounces,12.0,12.0 OZ.
2316,1685,abv,0.099,0.099%
2317,1686,ounces,12.0,12.0 oz
2318,1686,abv,0.051,0.051%
2319,1687,ounces,12.0,12.0 oz.
2320,1688,ounces,12.0,12.0 oz
2321,1689,ounces,12.0,12.0 oz.
2322,1690,ounces,12.0,12.0 oz.
2323,1690,abv,0.051,0.051%
2324,1691,ounces,12.0,12.0 oz
2325,1692,ounces,12.0,12.0 oz.
2326,1692,abv,0.062,0.062%
2327,1692,city,Marietta,Marietta GA
2328,1692,state,GA,
2329,1693,ounces,12.0,12.0 oz.
2330,1694,ounces,16.0,16.0 oz.
2331,1695,ounces,16.0,16.0 oz
2332,1696,ounces,16.0,16.0 oz.
2333,1696,abv,0.07,0.07%
2334,1697,ounces,16.0,16.0 oz.
2335,1697,abv,0.047,0.047%
2336,1698,ounces,16.0,16.0 ounce
2337,1698,abv,0.058,0.057999999999999996%
2338,1699,ounces,16.0,16.0 ounce
2339,1700,ounces,16.0,16.0 oz.
2340,1701,ounces,12.0,12.0 oz.
2341,1702,ounces,12.0,12.0 oz
2342,1703,ounces,16.0,16.0 ounce
2343,1704,ounces,16.0,16.0 oz.
2344,1705,ounces,16.0,16.0 ounce
2345,1705,abv,0.08,0.08%
2346,1706,ounces,16.0,16.0 ounce
2347,1707,ounces,12.0,12.0 ounce
2348,1707,abv,0.05,0.05%
2349,1708,ounces,12.0,12.0 oz.
2350,1709,ounces,16.0,16.0 ounce
2351,1709,city,Denver,Denver CO
2352,1709,state,CO,
2353,1710,ounces,12.0,12.0 OZ.
2354,1711,ounces,16.0,16.0 oz.
2355,1712,ounces,16.0,16.0 oz.
2356,1712,abv,0.07,0.07%
2357,1713,ounces,16.0,16.0 oz.
2358,1714,ounces,16.0,16.0 oz.
2359,1715,ounces,16.0,16.0 oz.
2360,1715,city,Paonia,Paonia CO
2361,1715,state,CO,
2362,1716,ounces,16.0,16.0 oz.
2363,1717,ounces,16.0,16.0 oz.
2364,1718,ounces,16.0,16.0 oz.
2365,1719,ounces,12.0,12.0 oz
2366,1720,ounces,12.0,12.0 oz
2367,1721,ounces,12.0,12.0 ounce
2368,1722,ounces,12.0,12.0 ounce
2369,1723,ounces,12.0,12.0 ounce
2370,1724,ounces,12.0,12.0 ounce
2371,1725,ounces,12.0,12.0 oz.
2372,1725,abv,0.057,0.057%
2373,1726,ounces,12.0,12.0 oz.
2374,1727,ounces,12.0,12.0 oz
2375,1728,ounces,12.0,12.0 ounce
2376,1728,abv,0.05,0.05%
2377,1729,ounces,12.0,12.0 oz.
2378,1729,abv,0.057,0.057%
2379,1730,ounces,12.0,12.0 oz
2380,1731,ounces,12.0,12.0 oz.
2381,1732,ounces,12.0,12.0 oz.
2382,1733,ounces,12.0,12.0 oz. Alumi-Tek
2383,1734,ounces,12.0,12.0 oz.
2384,1734,abv,0.043,0.043%
2385,1735,ounces,12.0,12.0 oz.
2386,1736,ounces,12.0,12.0 oz.
2387,1736,abv,0.048,0.048%
2388,1736,city,Cincinnati,Cincinnati OH
2389,1736,state,OH,
2390,1737,ounces,16.0,16.0 oz. Alumi-Tek
2391,1738,ounces,16.0,16.0 oz
2392,1738,abv,0.035,0.035%
2393,1739,ounces,16.0,16.0 oz.
2394,1739,city,Portland,Portland ME
2395,1739,state,ME,
2396,1740,ounces,16.0,16.0 ounce
2397,1741,ounces,16.0,16.0 oz.
2398,1742,ounces,16.0,16.0 ounce
2399,1743,ounces,16.0,16.0 oz
2400,1743,abv,0.055,0.055%
2401,1744,ounces,12.0,12.0 oz
2402,1744,city,Export,Export PA
2403,1744,state,PA,
2404,1745,ounces,12.0,12.0 OZ.
2405,1746,ounces,12.0,12.0 oz. Alumi-Tek
2406,1747,ounces,12.0,12.0 oz
2407,1748,ounces,12.0,12.0 oz. Alumi-Tek
2408,1748,city,Export,Export PA
2409,1748,state,PA,
2410,1749,ounces,12.0,12.0 oz.
2411,1750,ounces,12.0,12.0 oz.
2412,1751,ounces,12.0,12.0 OZ.
2413,1752,ounces,12.0,12.0 oz.
2414,1753,ounces,12.0,12.0 oz. Alumi-Tek
2415,1754,ounces,12.0,12.0 oz
2416,1755,ounces,12.0,12.0 oz.
2417,1756,ounces,12.0,12.0 oz.
2418,1757,ounces,12.0,12.0 ounce
2419,1758,ounces,12.0,12.0 ounce
2420,1759,ounces,16.0,16.0 oz
2421,1760,ounces,16.0,16.0 oz.
2422,1760,city,Rochester,Rochester MI
2423,1760,state,MI,
2424,1761,ounces,16.0,16.0 oz.
2425,1762,ounces,16.0,16.0 ounce
2426,1762,abv,0.055,0.055%
2427,1763,ounces,16.0,16.0 oz. Alumi-Tek
2428,1764,ounces,16.0,16.0 oz.
2429,1765,ounces,16.0,16.0 ounce
2430,1765,abv,0.07,0.07%
2431,1766,ounces,12.0,12.0 oz. Alumi-Tek
2432,1766,abv,0.055,0.055%
2433,1767,ounces,16.0,16.0 oz
2434,1768,ounces,16.0,16.0 oz.
2435,1769,ounces,16.0,16.0 ounce
2436,1770,ounces,16.0,16.0 OZ.
2437,1771,ounces,12.0,12.0 ounce
2438,1771,abv,0.071,0.071%
2439,1772,ounces,12.0,12.0 ounce
2440,1773,ounces,12.0,12.0 oz.
2441,1773,city,Lansdale,Lansdale PA
2442,1773,state,PA,
2443,1774,ounces,12.0,12.0 oz.
2444,1775,ounces,12.0,12.0 oz
2445,1775,abv,0.072,0.07200000000000001%
2446,1776,ounces,12.0,12.0 oz.
2447,1776,abv,0.063,0.063%
2448,1777,ounces,12.0,12.0 oz.
2449,1777,abv,0.045,0.045%
2450,1778,ounces,12.0,12.0 oz
2451,1778,abv,0.056,0.055999999999999994%
2452,1779,ounces,12.0,12.0 oz.
2453,1780,ounces,12.0,12.0 oz.
2454,1781,ounces,16.0,16.0 oz.
2455,1781,abv,0.073,0.073%
2456,1782,ounces,16.0,16.0 ounce
2457,1783,ounces,12.0,12.0 oz
2458,1784,ounces,12.0,12.0 oz.
2459,1784,abv,0.068,0.068%
2460,1785,ounces,12.0,12.0 oz.
2461,1785,abv,0.052,0.052000000000000005%
2462,1786,ounces,12.0,12.0 ounce
2463,1786,abv,0.048,0.048%
2464,1787,ounces,12.0,12.0 oz.
2465,1787,abv,0.069,0.069%
2466,1788,ounces,16.0,16.0 ounce
2467,1789,ounces,16.0,16.0 oz
2468,1789,abv,0.091,0.091%
2469,1790,ounces,12.0,12.0 oz.
2470,1791,ounces,12.0,12.0 ounce
2471,1791,abv,0.05,0.05%
2472,1792,ounces,12.0,12.0 oz.
2473,1793,ounces,12.0,12.0 oz
2474,1794,ounces,12.0,12.0 OZ.
2475,1794,abv,0.055,0.055%
2476,1795,ounces,12.0,12.0 oz.
2477,1795,abv,0.05,0.05%
2478,1796,ounces,12.0,12.0 ounce
2479,1797,ounces,12.0,12.0 oz.
2480,1797,abv,0.069,0.069%
2481,1798,ounces,12.0,12.0 oz
2482,1799,ounces,12.0,12.0 oz.
2483,1800,ounces,12.0,12.0 ounce
2484,1801,ounces,12.0,12.0 ounce
2485,1801,city,Chandler,Chandler AZ
2486,1801,state,AZ,
2487,1802,ounces,12.0,12.0 oz
2488,1803,ounces,12.0,12.0 oz.
2489,1804,ounces,12.0,12.0 ounce
2490,1804,abv,0.055,0.055%
2491,1805,ounces,12.0,12.0 oz.
2492,1805,abv,0.055,0.055%
2493,1806,ounces,12.0,12.0 ounce
2494,1806,abv,0.058,0.057999999999999996%
2495,1807,ounces,12.0,12.0 oz
2496,1808,ounces,16.0,16.0 ounce
2497,1808,abv,0.089,0.08900000000000001%
2498,1809,ounces,12.0,12.0 ounce
2499,1809,abv,0.054,0.054000000000000006%
2500,1810,ounces,16.0,16.0 ounce
2501,1811,ounces,12.0,12.0 ounce
2502,1812,ounces,12.0,12.0 oz
2503,1813,ounces,12.0,12.0 oz.
2504,1814,ounces,12.0,12.0 oz.
2505,1815,ounces,12.0,12.0 oz.
2506,1815,abv,0.08,0.08%
2507,1816,ounces,12.0,12.0 oz.
2508,1817,ounces,12.0,12.0 oz.
2509,1818,ounces,16.0,16.0 oz.
2510,1818,abv,0.05,0.05%
2511,1819,ounces,12.0,12.0 oz
2512,1820,ounces,12.0,12.0 oz.
2513,1820,abv,0.065,0.065%
2514,1821,ounces,12.0,12.0 oz.
2515,1822,ounces,12.0,12.0 oz
2516,1823,ounces,12.0,12.0 oz.
2517,1824,ounces,12.0,12.0 ounce
2518,1824,abv,0.045,0.045%
2519,1825,ounces,12.0,12.0 oz.
2520,1826,ounces,12.0,12.0 oz. Alumi-Tek
2521,1826,abv,0.041,0.040999999999999995%
2522,1827,ounces,12.0,12.0 oz.
2523,1827,abv,0.045,0.045%
2524,1828,ounces,12.0,12.0 oz.
2525,1829,ounces,12.0,12.0 oz.
2526,1830,ounces,16.0,16.0 oz
2527,1831,ounces,16.0,16.0 oz
2528,1832,ounces,16.0,16.0 oz.
2529,1832,abv,0.07,0.07%
2530,1832,city,Silverton,Silverton OR
2531,1832,state,OR,
2532,1833,ounces,16.0,16.0 ounce
2533,1833,abv,0.07,0.07%
2534,1834,ounces,16.0,16.0 oz
2535,1834,abv,0.077,0.077%
2536,1835,ounces,16.0,16.0 ounce
2537,1836,ounces,16.0,16.0 ounce
2538,1837,ounces,16.0,16.0 oz.
2539,1838,ounces,16.0,16.0 oz.
2540,1839,ounces,12.0,12.0 oz.
2541,1840,ounces,12.0,12.0 ounce
2542,1841,ounces,12.0,12.0 oz.
2543,1841,abv,0.069,0.069%
2544,1842,ounces,12.0,12.0 oz
2545,1843,ounces,12.0,12.0 oz.
2546,1844,ounces,12.0,12.0 oz.
2547,1845,ounces,12.0,12.0 ounce
2548,1846,ounces,12.0,12.0 oz.
2549,1847,ounces,12.0,12.0 oz.
2550,1848,ounces,12.0,12.0 oz.
2551,1849,ounces,16.0,16.0 oz.
2552,1849,abv,0.056,0.055999999999999994%
2553,1850,ounces,12.0,12.0 ounce
2554,1850,abv,0.048,0.048%
2555,1851,ounces,12.0,12.0 oz.
2556,1851,abv,0.05,0.05%
2557,1852,ounces,16.0,16.0 oz.
2558,1852,city,Chico,Chico CA
2559,1852,state,CA,
2560,1853,ounces,12.0,12.0 oz. Alumi-Tek
2561,1853,abv,0.056,0.055999999999999994%
2562,1854,ounces,16.0,16.0 oz
2563,1854,abv,0.069,0.069%
2564,1855,ounces,12.0,12.0 oz.
2565,1855,abv,0.042,0.042%
2566,1856,ounces,12.0,12.0 oz.
2567,1857,ounces,12.0,12.0 oz
2568,1857,abv,0.068,0.068%
2569,1858,ounces,12.0,12.0 oz. Alumi-Tek
2570,1859,ounces,12.0,12.0 oz
2571,1860,ounces,12.0,12.0 OZ.
2572,1861,ounces,16.0,16.0 ounce
2573,1861,city,Brooklyn,Brooklyn NY
2574,1861,state,NY,
2575,1862,ounces,24.0,24.0 ounce
2576,1863,ounces,12.0,12.0 oz.
2577,1864,ounces,12.0,12.0 oz.
2578,1865,ounces,12.0,12.0 ounce
2579,1866,ounces,16.0,16.0 OZ.
2580,1866,city,Brooklyn,Brooklyn NY
2581,1866,state,NY,
2582,1867,ounces,16.0,16.0 ounce
2583,1868,ounces,16.0,16.0 oz.
2584,1868,abv,0.052,0.052000000000000005%
2585,1869,ounces,16.0,16.0 oz.
2586,1869,abv,0.063,0.063%
2587,1870,ounces,16.0,16.0 oz
2588,1871,ounces,12.0,12.0 oz. Alumi-Tek
2589,1871,abv,0.099,0.099%
2590,1872,ounces,16.0,16.0 oz.
2591,1873,ounces,16.0,16.0 oz.
2592,1874,ounces,16.0,16.0 ounce
2593,1875,ounces,12.0,12.0 oz
2594,1875,abv,0.091,0.091%
2595,1876,ounces,16.0,16.0 OZ.
2596,1877,ounces,16.0,16.0 ounce
2597,1878,ounces,16.0,16.0 ounce
2598,1878,abv,0.054,0.054000000000000006%
2599,1879,ounces,16.0,16.0 oz.
2600,1880,ounces,16.0,16.0 oz.
2601,1881,ounces,16.0,16.0 ounce
2602,1882,ounces,12.0,12.0 oz
2603,1883,ounces,12.0,12.0 oz
2604,1884,ounces,12.0,12.0 OZ.
2605,1884,abv,0.068,0.068%
2606,1884,city,Durango,Durango CO
2607,1884,state,CO,
2608,1885,ounces,12.0,12.0 ounce
2609,1886,ounces,12.0,12.0 oz.
2610,1887,ounces,12.0,12.0 oz
2611,1888,ounces,12.0,12.0 oz.
2612,1889,ounces,12.0,12.0 ounce
2613,1890,ounces,12.0,12.0 oz.
2614,1891,ounces,12.0,12.0 oz
2615,1892,ounces,12.0,12.0 oz
2616,1893,ounces,12.0,12.0 oz.
2617,1894,ounces,12.0,12.0 oz
2618,1894,abv,0.058,0.057999999999999996%
2619,1895,ounces,12.0,12.0 ounce
2620,1896,ounces,24.0,24.0 ounce
2621,1897,ounces,24.0,24.0 ounce
2622,1898,ounces,12.0,12.0 ounce
2623,1898,abv,0.049,0.049%
2624,1899,ounces,12.0,12.0 oz. Alumi-Tek
2625,1899,abv,0.06,0.06%
2626,1900,ounces,12.0,12.0 oz
2627,1901,ounces,12.0,12.0 ounce
2628,1902,ounces,12.0,12.0 oz.
2629,1902,abv,0.062,0.062%
2630,1903,ounces,12.0,12.0 ounce
2631,1904,ounces,12.0,12.0 oz.
2632,1905,ounces,12.0,12.0 oz.
2633,1906,ounces,12.0,12.0 oz. Alumi-Tek
2634,1906,abv,0.058,0.057999999999999996%
2635,1906,city,Pottstown,Pottstown PA
2636,1906,state,PA,
2637,1907,ounces,12.0,12.0 oz.
2638,1908,ounces,12.0,12.0 oz. Alumi-Tek
2639,1909,ounces,12.0,12.0 OZ.
2640,1909,abv,0.056,0.055999999999999994%
2641,1910,ounces,12.0,12.0 ounce
2642,1910,abv,0.049,0.049%
2643,1911,ounces,12.0,12.0 oz.
2644,1912,ounces,12.0,12.0 oz
2645,1912,abv,0.07,0.07%
2646,1913,ounces,12.0,12.0 oz.
2647,1914,ounces,12.0,12.0 oz
2648,1915,ounces,12.0,12.0 ounce
2649,1916,ounces,12.0,12.0 oz. Alumi-Tek
2650,1917,ounces,12.0,12.0 oz.
2651,1917,abv,0.054,0.054000000000000006%
2652,1918,ounces,12.0,12.0 oz.
2653,1919,ounces,12.0,12.0 oz
2654,1920,ounces,12.0,12.0 oz.
2655,1921,ounces,12.0,12.0 oz.
2656,1922,ounces,12.0,12.0 ounce
2657,1923,ounces,12.0,12.0 oz. Alumi-Tek
2658,1924,ounces,12.0,12.0 OZ.
2659,1925,ounces,12.0,12.0 oz
2660,1926,ounces,16.0,16.0 oz
2661,1926,abv,0.06,0.06%
2662,1927,ounces,12.0,12.0 oz
2663,1927,city,Boise,Boise ID
2664,1927,state,ID,
2665,1928,ounces,12.0,12.0 OZ.
2666,1929,ounces,16.0,16.0 oz.
2667,1929,abv,0.055,0.055%
2668,1930,ounces,16.0,16.0 oz
2669,1931,ounces,12.0,12.0 oz
2670,1932,ounces,12.0,12.0 OZ.
2671,1932,abv,0.099,0.099%
2672,1933,ounces,12.0,12.0 oz. Alumi-Tek
2673,1933,abv,0.043,0.043%
2674,1933,city,Boise,Boise ID
2675,1933,state,ID,
2676,1934,ounces,12.0,12.0 oz.
2677,1934,abv,0.052,0.052000000000000005%
2678,1935,ounces,12.0,12.0 oz.
2679,1936,ounces,12.0,12.0 OZ.
2680,1936,abv,0.057,0.057%
2681,1937,ounces,16.0,16.0 oz.
2682,1938,ounces,12.0,12.0 ounce
2683,1939,ounces,16.0,16.0 ounce
2684,1940,ounces,16.0,16.0 oz. Alumi-Tek
2685,1941,ounces,16.0,16.0 oz.
2686,1942,ounces,16.0,16.0 oz.
2687,1942,abv,0.05,0.05%
2688,1943,ounces,12.0,12.0 oz.
2689,1943,abv,0.035,0.035%
2690,1944,ounces,16.0,16.0 oz.
2691,1945,ounces,16.0,16.0 ounce
2692,1946,ounces,16.0,16.0 oz
2693,1947,ounces,16.0,16.0 oz.
2694,1948,ounces,12.0,12.0 oz
2695,1948,abv,0.053,0.053%
2696,1949,ounces,12.0,12.0 oz.
2697,1950,ounces,12.0,12.0 OZ.
2698,1951,ounces,16.0,16.0 oz
2699,1952,ounces,16.0,16.0 oz
2700,1952,abv,0.058,0.057999999999999996%
2701,1953,ounces,16.0,16.0 oz. Alumi-Tek
2702,1953,abv,0.05,0.05%
2703,1954,ounces,16.0,16.0 ounce
2704,1955,ounces,12.0,12.0 oz
2705,1956,ounces,12.0,12.0 ounce
2706,1956,city,Conroe,Conroe TX
2707,1956,state,TX,
2708,1957,ounces,12.0,12.0 oz.
2709,1958,ounces,12.0,12.0 oz.
2710,1959,ounces,12.0,12.0 ounce
2711,1960,ounces,12.0,12.0 oz.
2712,1960,abv,0.085,0.085%
2713,1961,ounces,12.0,12.0 oz
2714,1962,ounces,16.0,16.0 oz.
2715,1963,ounces,12.0,12.0 oz
2716,1964,ounces,12.0,12.0 ounce
2717,1965,ounces,12.0,12.0 oz
2718,1966,ounces,12.0,12.0 oz
2719,1967,ounces,16.0,16.0 ounce
2720,1968,ounces,12.0,12.0 oz.
2721,1969,ounces,12.0,12.0 oz.
2722,1970,ounces,16.0,16.0 oz
2723,1971,ounces,16.0,16.0 oz
2724,1972,ounces,16.0,16.0 oz.
2725,1973,ounces,16.0,16.0 OZ.
2726,1974,ounces,16.0,16.0 oz
2727,1974,abv,0.079,0.079%
2728,1975,ounces,16.0,16.0 oz.
2729,1976,ounces,16.0,16.0 oz.
2730,1977,ounces,12.0,12.0 oz
2731,1977,abv,0.096,0.096%
2732,1978,ounces,16.0,16.0 OZ.
2733,1979,ounces,12.0,12.0 oz.
2734,1979,abv,0.062,0.062%
2735,1980,ounces,12.0,12.0 oz.
2736,1980,city,Chicago,Chicago IL
2737,1980,state,IL,
2738,1981,ounces,12.0,12.0 oz
2739,1982,ounces,12.0,12.0 oz.
2740,1983,ounces,12.0,12.0 ounce
2741,1984,ounces,12.0,12.0 ounce
2742,1984,abv,0.05,0.05%
2743,1985,ounces,12.0,12.0 oz
2744,1986,ounces,16.0,16.0 oz
2745,1987,ounces,12.0,12.0 oz
2746,1988,ounces,16.0,16.0 ounce
2747,1989,ounces,12.0,12.0 oz
2748,1989,abv,0.048,0.048%
2749,1990,ounces,12.0,12.0 ounce
2750,1990,abv,0.065,0.065%
2751,1991,ounces,12.0,12.0 oz.
2752,1992,ounces,12.0,12.0 oz
2753,1992,abv,0.049,0.049%
2754,1993,ounces,12.0,12.0 oz
