,source_text,target_text,predict
6999,COL CCN VAL 323033 COL Facility VAL CLEARSKY REHABILITATION HOSPITAL OF RIO RANCHO LLC COL Address1 VAL 1960 E 39TH ST S COL City VAL RIO RANCHO COL State VAL NM COL ZipCode VAL 87124 COL County VAL Sandoval COL PhoneNumber VAL (05) 270-9792 COL CMSRegion VAL 6 COL Condition VAL   [SEP] COL Condition VAL  ,Stroke,Stroke
7000,COL CCN VAL 32T002 COL Facility VAL ST VINCENT HOSPITAL COL Address1 VAL 455 ST MICHAELS DRIVE COL City VAL SNTA FE COL State VAL NM COL ZipCode VAL 87505 COL County VAL Santa Fe COL PhoneNumber VAL  COL CMSRegion VAL 6 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL City VAL SNTA FE ,SANTA FE,SANTA FE
7001,COL CCN VAL 32T002 COL Facility VAL ST VINCENT HOSPITAL COL Address1 VAL 455 ST MICHAELS DRIVE COL City VAL SNTA FE COL State VAL NM COL ZipCode VAL 87505 COL County VAL Santa Fe COL PhoneNumber VAL  COL CMSRegion VAL 6 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL PhoneNumber VAL  ,(505) 913-5392,-
7002,"COL CCN VAL 32T002 COL Facility VAL ST VINCENT HOSPITAL COL Address1 VAL 5353 REYNOLDS ST. COL City VAL SANTA FE COL State VAL NM COL ZipCode VAL 87505 COL County VAL Santa Fe COL PhoneNumber VAL (505) 913-5392 COL CMSRegion VAL 6 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Address1 VAL 5353 REYNOLDS ST. ",455 ST MICHAELS DRIVE,900 EAST MICHIGAN AVENUE
7003,COL CCN VAL 32T002 COL Facility VAL ST VINCENT HOSPITAL COL Address1 VAL 455 ST MICHAELS DRIVE COL City VAL SANTA FE COL State VAL NM COL ZipCode VAL 87505 COL County VAL  COL PhoneNumber VAL (505) 913-5392 COL CMSRegion VAL 6 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL County VAL  ,Santa Fe,Santa Fe
7004,COL CCN VAL 32T004 COL Facility VAL GERALD CHAMPION REGIONAL MEDICAL CENTER COL Address1 VAL ALAMOGORDO COL City VAL 2669 NORTH SCENIC DRIVE COL State VAL  COL ZipCode VAL 88310 COL County VAL Otero COL PhoneNumber VAL (575) 446-5535 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL Address1 VAL ALAMOGORDO ,2669 NORTH SCENIC DRIVE,900 E. MICHIGAN AVENUE
7005,COL CCN VAL 32T004 COL Facility VAL GERALD CHAMPION REGIONAL MEDICAL CENTER COL Address1 VAL ALAMOGORDO COL City VAL 2669 NORTH SCENIC DRIVE COL State VAL  COL ZipCode VAL 88310 COL County VAL Otero COL PhoneNumber VAL (575) 446-5535 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL City VAL 2669 NORTH SCENIC DRIVE ,ALAMOGORDO,ALAMOGORDO
7006,COL CCN VAL 32T004 COL Facility VAL GERALD CHAMPION REGIONAL MEDICAL CENTER COL Address1 VAL ALAMOGORDO COL City VAL 2669 NORTH SCENIC DRIVE COL State VAL  COL ZipCode VAL 88310 COL County VAL Otero COL PhoneNumber VAL (575) 446-5535 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL State VAL  ,NM,NM
7007,COL CCN VAL 32T004 COL Facility VAL GERALD CHAMPION REGIONAL MEDICAL CENTER COL Address1 VAL 2669 NORTH SCENIC DRIVE COL City VAL ALAMOGORDO COL State VAL NM COL ZipCode VAL 88310 COL County VAL Otero COL PhoneNumber VAL (575) 446-5535 COL CMSRegion VAL 2 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL CMSRegion VAL 2 ,6,6
7008,COL CCN VAL 32T004 COL Facility VAL GERALD CHAMPION REGIONAL MEDICAL CENTER COL Address1 VAL 2669 NORTH SCENIC DRIVE COL City VAL ALAMOGORDO COL State VAL NM COL ZipCode VAL 88310 COL County VAL Otero COL PhoneNumber VAL (575) 446-5535 COL CMSRegion VAL 6 COL Condition VAL   [SEP] COL Condition VAL  ,Brain injury (traumatic),Nervous system disorder (excluding stroke)
7009,COL CCN VAL 32T004 COL Facility VAL GERALD CHAMPION REGIONAL MEDICAL CENTER COL Address1 VAL 2669 NORTH SCENIC DRIVE COL City VAL ALAMOGORDO COL State VAL NM COL ZipCode VAL 88310 COL County VAL Otero COL PhoneNumber VAL  COL CMSRegion VAL 6 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL PhoneNumber VAL  ,(575) 446-5535,-
7010,COL CCN VAL 32T004 COL Facility VAL GERALD CHAMPION REGIONAL MEDICAL CENTER COL Address1 VAL 2669 NORTH SCENIC DRIVE COL City VAL ALAMOGORDO COL State VAL NM COL ZipCode VAL 88310 COL County VAL Otero COL PhoneNumber VAL (575) 446-5535 COL CMSRegion VAL  COL Condition VAL Sinal cord injury (traumatic)  [SEP] COL CMSRegion VAL  ,6,6
7011,COL CCN VAL 32T004 COL Facility VAL GERALD CHAMPION REGIONAL MEDICAL CENTER COL Address1 VAL 2669 NORTH SCENIC DRIVE COL City VAL ALAMOGORDO COL State VAL NM COL ZipCode VAL 88310 COL County VAL Oero COL PhoneNumber VAL (575) 446-5535 COL CMSRegion VAL 6 COL Condition VAL Stroke  [SEP] COL County VAL Oero ,Otero,Guadalupe
7012,COL CCN VAL 32T005 COL Facility VAL SAN JUAN REGIONAL MEDICAL CENTER INC COL Address1 VAL 801 WEST MAPLE STREET COL City VAL FARMINGTON COL State VAL NM COL ZipCode VAL 87401 COL County VAL Sn Juan COL PhoneNumber VAL (505) 609-2000 COL CMSRegion VAL 6 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL County VAL Sn Juan ,San Juan,San Juan
7013,COL CCN VAL 32T005 COL Facility VAL SAN JUAN REGIONAL MEDICAL CENTER INC COL Address1 VAL 801 WEST MAPLE STREET COL City VAL ENGLEWOOD COL State VAL NM COL ZipCode VAL 87401 COL County VAL San Juan COL PhoneNumber VAL (505) 609-2000 COL CMSRegion VAL 6 COL Condition VAL   [SEP] COL City VAL ENGLEWOOD ,FARMINGTON,SAN JUAN
7014,COL CCN VAL 32T005 COL Facility VAL SAN JUAN REGIONAL MEDICAL CENTER INC COL Address1 VAL 801 WEST MAPLE STREET COL City VAL ENGLEWOOD COL State VAL NM COL ZipCode VAL 87401 COL County VAL San Juan COL PhoneNumber VAL (505) 609-2000 COL CMSRegion VAL 6 COL Condition VAL   [SEP] COL Condition VAL  ,Brain disease or condition (non-traumatic),Spinal cord injury (traumatic)
7015,COL CCN VAL 32T005 COL Facility VAL SAN JUAN REGIONAL MEDICAL CENTER INC COL Address1 VAL 801 WEST MAPLE STREET COL City VAL FARMINGTON COL State VAL NM COL ZipCode VAL 87401 COL County VAL San Juan COL PhoneNumber VAL  COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL PhoneNumber VAL  ,(505) 609-2000,-
7016,COL CCN VAL 32T005 COL Facility VAL SAN JUAN REGIONAL MEDICAL CENTER INC COL Address1 VAL 801 WEST MAPLE STREET COL City VAL FARMINGTON COL State VAL NM COL ZipCode VAL 87401 COL County VAL San Juan COL PhoneNumber VAL  COL CMSRegion VAL 5 COL Condition VAL Brain injury (traumatic)  [SEP] COL CMSRegion VAL 5 ,6,6
7017,COL CCN VAL 32T005 COL Facility VAL SAN JUAN REGIONAL MEDICAL CENTER INC COL Address1 VAL 801 WEST MAPLE STREET COL City VAL  COL State VAL NM COL ZipCode VAL 87401 COL County VAL San Juan COL PhoneNumber VAL  COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL City VAL  ,FARMINGTON,SAN JUAN
7018,COL CCN VAL 32T005 COL Facility VAL SAN JUAN REGIONAL MEDICAL CENTER INC COL Address1 VAL 801 WEST MAPLE STREET COL City VAL  COL State VAL NM COL ZipCode VAL 87401 COL County VAL San Juan COL PhoneNumber VAL  COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL PhoneNumber VAL  ,(505) 609-2000,-
7019,"COL CCN VAL 32T005 COL Facility VAL SAN JUAN REGIONAL MEDICAL CENTER INC COL Address1 VAL FARMINGTON COL City VAL 801 WEST MAPLE STREET COL State VAL  COL ZipCode VAL 87401 COL County VAL San Juan COL PhoneNumber VAL (505) 609-2000 COL CMSRegion VAL 6 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Address1 VAL FARMINGTON ",801 WEST MAPLE STREET,900 EAST BROADWAY
7020,"COL CCN VAL 32T005 COL Facility VAL SAN JUAN REGIONAL MEDICAL CENTER INC COL Address1 VAL FARMINGTON COL City VAL 801 WEST MAPLE STREET COL State VAL  COL ZipCode VAL 87401 COL County VAL San Juan COL PhoneNumber VAL (505) 609-2000 COL CMSRegion VAL 6 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL City VAL 801 WEST MAPLE STREET ",FARMINGTON,SAN JUAN
7021,"COL CCN VAL 32T005 COL Facility VAL SAN JUAN REGIONAL MEDICAL CENTER INC COL Address1 VAL FARMINGTON COL City VAL 801 WEST MAPLE STREET COL State VAL  COL ZipCode VAL 87401 COL County VAL San Juan COL PhoneNumber VAL (505) 609-2000 COL CMSRegion VAL 6 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL State VAL  ",NM,NM
7022,COL CCN VAL 32T005 COL Facility VAL SAN JUAN REGIONAL MEDICAL CENTER INC COL Address1 VAL  COL City VAL FARMINGTON COL State VAL NM COL ZipCode VAL 87401 COL County VAL Burlington COL PhoneNumber VAL (505) 609-2000 COL CMSRegion VAL 6 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL Address1 VAL  ,801 WEST MAPLE STREET,501 SAN JUAN BLVD.
7023,COL CCN VAL 32T005 COL Facility VAL SAN JUAN REGIONAL MEDICAL CENTER INC COL Address1 VAL  COL City VAL FARMINGTON COL State VAL NM COL ZipCode VAL 87401 COL County VAL Burlington COL PhoneNumber VAL (505) 609-2000 COL CMSRegion VAL 6 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL County VAL Burlington ,San Juan,San Juan
7024,COL CCN VAL 32T005 COL Facility VAL SAN JUAN REGIONAL MEDICAL CENTER INC COL Address1 VAL  COL City VAL FARMINGTON COL State VAL NM COL ZipCode VAL 87401 COL County VAL San Juan COL PhoneNumber VAL (505) 609-2000 COL CMSRegion VAL 6 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Address1 VAL  ,801 WEST MAPLE STREET,900 SOUTH SEVENTH
7025,COL CCN VAL 32T009 COL Facility VAL ST JOSEPH MEDICAL CENTER COL Address1 VAL 601 DR MARTIN LUTHER KING JR AVE NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87102 COL County VAL Brnalillo COL PhoneNumber VAL (505) 224-8000 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL County VAL Brnalillo ,Bernalillo,Bernalillo
7026,"COL CCN VAL 32T009 COL Facility VAL ST JOSEPH MEDICAL CENTER COL Address1 VAL 1200 W ALBANY DRIVE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87102 COL County VAL Bernalillo COL PhoneNumber VAL (505) 224-8000 COL CMSRegion VAL 6 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Address1 VAL 1200 W ALBANY DRIVE ",601 DR MARTIN LUTHER KING JR AVE NE,3000 NORTH SEVENTH STREET
7027,COL CCN VAL 32T009 COL Facility VAL ST JOSEPH MEDICAL CENTER COL Address1 VAL 601 DR MARTIN LUTHER KING JR AVE NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87102 COL County VAL Bernalillo COL PhoneNumber VAL (505) 224-8000 COL CMSRegion VAL  COL Condition VAL Sinal cord disease or condition (non-traumatic)  [SEP] COL CMSRegion VAL  ,6,6
7028,COL CCN VAL 32T009 COL Facility VAL ST JOSEPH MEDICAL CENTER COL Address1 VAL 601 DR MARTIN LUTHER KING JR AVE NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87102 COL County VAL Bernalillo COL PhoneNumber VAL (318) 649-6111 COL CMSRegion VAL 6 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL PhoneNumber VAL (318) 649-6111 ,(505) 224-8000,(505) 596-6346
7029,COL CCN VAL 32T009 COL Facility VAL ST JOSEPH MEDICAL CENTER COL Address1 VAL 601 DR MARTIN LUTHER KING JR AVE NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87102 COL County VAL Brnalillo COL PhoneNumber VAL (505) 224-8000 COL CMSRegion VAL 6 COL Condition VAL Stroke  [SEP] COL County VAL Brnalillo ,Bernalillo,Bernalillo
7030,COL CCN VAL 37T025 COL Facility VAL CARLSBAD MEDICAL CENTER COL Address1 VAL 2430 WEST PIERCE STREET COL City VAL CARLSBAD COL State VAL NM COL ZipCode VAL 88220 COL County VAL Eddy COL PhoneNumber VAL (505) 887-4396 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL Facility VAL CARLSBAD MEDICAL CENTER ,CARLSBAD MEDICAL CENTER,Eddy MEDICAL CENTER
7031,COL CCN VAL 37T025 COL Facility VAL CARLSBAD MEDICAL CENTER COL Address1 VAL 2430 WEST PIERCE STREET COL City VAL CARLSBAD COL State VAL NM COL ZipCode VAL 88220 COL County VAL Eddy COL PhoneNumber VAL (505) 887-4396 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL Address1 VAL 2430 WEST PIERCE STREET ,2430 WEST PIERCE STREET,ONE HOSPITAL DRIVE
7032,COL CCN VAL 37T025 COL Facility VAL CARLSBAD MEDICAL CENTER COL Address1 VAL 2430 WEST PIERCE STREET COL City VAL CARLSBAD COL State VAL NM COL ZipCode VAL 88220 COL County VAL Eddy COL PhoneNumber VAL (505) 887-4396 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL City VAL CARLSBAD ,CARLSBAD,Eddy
7033,COL CCN VAL 37T025 COL Facility VAL CARLSBAD MEDICAL CENTER COL Address1 VAL 2430 WEST PIERCE STREET COL City VAL CARLSBAD COL State VAL NM COL ZipCode VAL 88220 COL County VAL Eddy COL PhoneNumber VAL (505) 887-4396 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL State VAL NM ,NM,LA
7034,COL CCN VAL 37T025 COL Facility VAL CARLSBAD MEDICAL CENTER COL Address1 VAL 2430 WEST PIERCE STREET COL City VAL CARLSBAD COL State VAL NM COL ZipCode VAL 88220 COL County VAL Eddy COL PhoneNumber VAL (505) 887-4396 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL ZipCode VAL 88220 ,88220,87401
7035,COL CCN VAL 37T025 COL Facility VAL CARLSBAD MEDICAL CENTER COL Address1 VAL 2430 WEST PIERCE STREET COL City VAL CARLSBAD COL State VAL NM COL ZipCode VAL 88220 COL County VAL Eddy COL PhoneNumber VAL (505) 887-4396 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL County VAL Eddy ,Eddy,Bernalillo
7036,COL CCN VAL 37T025 COL Facility VAL CARLSBAD MEDICAL CENTER COL Address1 VAL 2430 WEST PIERCE STREET COL City VAL CARLSBAD COL State VAL NM COL ZipCode VAL 88220 COL County VAL Eddy COL PhoneNumber VAL (505) 887-4396 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL PhoneNumber VAL (505) 887-4396 ,(505) 887-4396,(505) 596-6346
7037,COL CCN VAL 32T063 COL Facility VAL CARLSBAD MEDICAL CENTER COL Address1 VAL 7900 MID-AMERICA BLVD COL City VAL CARLSBAD COL State VAL NM COL ZipCode VAL 67235 COL County VAL Eddy COL PhoneNumber VAL (505) 887-4396 COL CMSRegion VAL 6 COL Condition VAL Brain injury (traumatic)  [SEP] COL Address1 VAL 7900 MID-AMERICA BLVD ,2430 WEST PIERCE STREET,501 Eddy AVENUE
7038,COL CCN VAL 32T063 COL Facility VAL CARLSBAD MEDICAL CENTER COL Address1 VAL 7900 MID-AMERICA BLVD COL City VAL CARLSBAD COL State VAL NM COL ZipCode VAL 67235 COL County VAL Eddy COL PhoneNumber VAL (505) 887-4396 COL CMSRegion VAL 6 COL Condition VAL Brain injury (traumatic)  [SEP] COL ZipCode VAL 67235 ,88220,87401
7039,COL CCN VAL  COL Facility VAL CARLSBAD MEDICAL CENTER COL Address1 VAL 2430 WEST PIERCE STREET COL City VAL CARLSBAD COL State VAL CA COL ZipCode VAL 88220 COL County VAL Eddy COL PhoneNumber VAL (505) 887-4396 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL CCN VAL  ,32T063,05T246
7040,"COL CCN VAL 32T063 COL Facility VAL  COL Address1 VAL 2430 WEST PIERCE STREET COL City VAL CARLSBAD COL State VAL NM COL ZipCode VAL 88220 COL County VAL Eddy COL PhoneNumber VAL (505) 887-4396 COL CMSRegion VAL 6 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Facility VAL  ",CARLSBAD MEDICAL CENTER,Eddy Behavioral Health
7041,COL CCN VAL 32T063 COL Facility VAL CARLSBAD MEDICAL CENTER COL Address1 VAL 1 HOAG DRIVE COL City VAL CARLSBAD COL State VAL NM COL ZipCode VAL 88220 COL County VAL Eddy COL PhoneNumber VAL (505) 887-4396 COL CMSRegion VAL 6 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL Address1 VAL 1 HOAG DRIVE ,2430 WEST PIERCE STREET,1 MEDICAL CENTER
7042,COL CCN VAL 32T063 COL Facility VAL CARLSBAD MEDICAL CENTER COL Address1 VAL 2430 WEST PIERCE STREET COL City VAL CRLSBAD COL State VAL NM COL ZipCode VAL 88220 COL County VAL  COL PhoneNumber VAL (505) 887-4396 COL CMSRegion VAL 6 COL Condition VAL Stroke  [SEP] COL City VAL CRLSBAD ,CARLSBAD,BRIDGEPORT
7043,COL CCN VAL 32T063 COL Facility VAL CARLSBAD MEDICAL CENTER COL Address1 VAL 2430 WEST PIERCE STREET COL City VAL CRLSBAD COL State VAL NM COL ZipCode VAL 88220 COL County VAL  COL PhoneNumber VAL (505) 887-4396 COL CMSRegion VAL 6 COL Condition VAL Stroke  [SEP] COL County VAL  ,Eddy,Bernalillo
7044,"COL CCN VAL  COL Facility VAL LEA REGIONAL MEDICAL CENTER COL Address1 VAL 5419 N LOVINGTON HWY COL City VAL HOBBS COL State VAL NM COL ZipCode VAL 88240 COL County VAL Lea COL PhoneNumber VAL (505) 492-5474 COL CMSRegion VAL 6 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL CCN VAL  ",32T065,NM
7045,COL CCN VAL 32T065 COL Facility VAL LEA REGIONAL MEDICAL CENTER COL Address1 VAL 5419 N LOVINGTON HWY COL City VAL HOBBS COL State VAL N COL ZipCode VAL 88240 COL County VAL Lea COL PhoneNumber VAL (505) 492-5474 COL CMSRegion VAL 6 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL State VAL N ,NM,AZ
7046,COL CCN VAL 32T065 COL Facility VAL  COL Address1 VAL  COL City VAL HOBBS COL State VAL  COL ZipCode VAL 88240 COL County VAL Lea COL PhoneNumber VAL (505) 492-5474 COL CMSRegion VAL 6 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Facility VAL  ,LEA REGIONAL MEDICAL CENTER,Lea
7047,COL CCN VAL 32T065 COL Facility VAL  COL Address1 VAL  COL City VAL HOBBS COL State VAL  COL ZipCode VAL 88240 COL County VAL Lea COL PhoneNumber VAL (505) 492-5474 COL CMSRegion VAL 6 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Address1 VAL  ,5419 N LOVINGTON HWY,900 SOUTH BLVD.
7048,COL CCN VAL 32T065 COL Facility VAL  COL Address1 VAL  COL City VAL HOBBS COL State VAL  COL ZipCode VAL 88240 COL County VAL Lea COL PhoneNumber VAL (505) 492-5474 COL CMSRegion VAL 6 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL State VAL  ,NM,AZ
7049,COL CCN VAL 153049 COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 4311 EAST LOHMAN AVENUE COL City VAL LAS CRUCES COL State VAL NM COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER ,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF DESERT
7050,COL CCN VAL 153049 COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 4311 EAST LOHMAN AVENUE COL City VAL LAS CRUCES COL State VAL NM COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL Address1 VAL 4311 EAST LOHMAN AVENUE ,4311 EAST LOHMAN AVENUE,900 EAST MICHIGAN ST
7051,COL CCN VAL 153049 COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 4311 EAST LOHMAN AVENUE COL City VAL LAS CRUCES COL State VAL NM COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL City VAL LAS CRUCES ,LAS CRUCES,DONA ANA
7052,COL CCN VAL 153049 COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 4311 EAST LOHMAN AVENUE COL City VAL LAS CRUCES COL State VAL NM COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL State VAL NM ,NM,NM
7053,COL CCN VAL 153049 COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 4311 EAST LOHMAN AVENUE COL City VAL LAS CRUCES COL State VAL NM COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL ZipCode VAL 88011 ,88011,87401
7054,COL CCN VAL 153049 COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 4311 EAST LOHMAN AVENUE COL City VAL LAS CRUCES COL State VAL NM COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL County VAL Dona Ana ,Dona Ana,Clark
7055,COL CCN VAL 153049 COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 4311 EAST LOHMAN AVENUE COL City VAL LAS CRUCES COL State VAL NM COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL PhoneNumber VAL (505) 556-6975 ,(505) 556-6975,(505) 596-6346
7056,COL CCN VAL 153049 COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 4311 EAST LOHMAN AVENUE COL City VAL LAS CRUCES COL State VAL NM COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL CMSRegion VAL 6 ,6,6
7057,COL CCN VAL 32T085 COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 411 EAST LOHMAN AVENUE COL City VAL LAS CRUCES COL State VAL N COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL 6 COL Condition VAL Brain injury (traumatic)  [SEP] COL Address1 VAL 411 EAST LOHMAN AVENUE ,4311 EAST LOHMAN AVENUE,900 EAST MAIN ST
7058,COL CCN VAL 32T085 COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 411 EAST LOHMAN AVENUE COL City VAL LAS CRUCES COL State VAL N COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL 6 COL Condition VAL Brain injury (traumatic)  [SEP] COL State VAL N ,NM,NV
7059,COL CCN VAL 32T085 COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 4311 EAST LOHMAN AVENUE COL City VAL LAS CRUCES COL State VAL NM COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL  COL Condition VAL Hip or femur fracture  [SEP] COL CMSRegion VAL  ,6,6
7060,"COL CCN VAL 32T085 COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL LAS CRUCES COL City VAL 4311 EAST LOHMAN AVENUE COL State VAL NM COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL 6 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL Address1 VAL LAS CRUCES ",4311 EAST LOHMAN AVENUE,501 EAST LOHMAN AVE
7061,"COL CCN VAL 32T085 COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL LAS CRUCES COL City VAL 4311 EAST LOHMAN AVENUE COL State VAL NM COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL 6 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL City VAL 4311 EAST LOHMAN AVENUE ",LAS CRUCES,LAS CRUCES
7062,COL CCN VAL  COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 4311 EAST LOHMAN AVENUE COL City VAL LAS CRUCES COL State VAL NM COL ZipCode VAL 8011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL CCN VAL  ,32T085,NM
7063,COL CCN VAL 32T085 COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 4311 EAST LOHMAN AVENUE COL City VAL LAS CRUCES COL State VAL NM COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL  COL CMSRegion VAL 6 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL PhoneNumber VAL  ,(505) 556-6975,-
7064,COL CCN VAL  COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 4311 EAST LOHMAN AVENUE COL City VAL LS CRUCES COL State VAL NM COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL  COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL CCN VAL  ,32T085,323027
7065,COL CCN VAL  COL Facility VAL MOUNTAIN VIEW REGIONAL MEDICAL CENTER COL Address1 VAL 4311 EAST LOHMAN AVENUE COL City VAL LS CRUCES COL State VAL NM COL ZipCode VAL 88011 COL County VAL Dona Ana COL PhoneNumber VAL (505) 556-6975 COL CMSRegion VAL  COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL CMSRegion VAL  ,6,6
