,source_text,target_text,predict
3294,COL CCN VAL 31T029 COL Facility VAL LOURDES REGIONAL REHABILITATION CENTER COL Address1 VAL 1600 HADDON AVENUE COL City VAL CAMDEN COL State VAL  COL ZipCode VAL 8103 COL County VAL Camden COL PhoneNumber VAL (856) 757-3871 COL CMSRegion VAL 2 COL Condition VAL Stroke  [SEP] COL State VAL  ,NJ,NJ
3295,COL CCN VAL 31T029 COL Facility VAL LOURDES REGIONAL REHABILITATION CENTER COL Address1 VAL 1600 HADDON AVENUE COL City VAL CAMDEN COL State VAL NJ COL ZipCode VAL 11542 COL County VAL Camden COL PhoneNumber VAL (856) 757-3871 COL CMSRegion VAL 2 COL Condition VAL Stroke  [SEP] COL ZipCode VAL 11542 ,8103,8801
3296,COL CCN VAL 31T029 COL Facility VAL LOURDES REGIONAL REHABILITATION CENTER COL Address1 VAL 1600 HADDON AVENUE COL City VAL CAMDEN COL State VAL NJ COL ZipCode VAL 8103 COL County VAL Labette COL PhoneNumber VAL (856) 757-3871 COL CMSRegion VAL 2 COL Condition VAL Stroke  [SEP] COL County VAL Labette ,Camden,Camden
3297,COL CCN VAL 31T029 COL Facility VAL LOURDES REGIONAL REHABILITATION CENTER COL Address1 VAL 1600 HADDON AVENUE COL City VAL CAMDEN COL State VAL NJ COL ZipCode VAL 8103 COL County VAL Camden COL PhoneNumber VAL (860) 442-0711 COL CMSRegion VAL 2 COL Condition VAL Stroke  [SEP] COL PhoneNumber VAL (860) 442-0711 ,(856) 757-3871,(973) 243-5000
3298,COL CCN VAL 31T029 COL Facility VAL LOURDES REGIONAL REHABILITATION CENTER COL Address1 VAL 1600 HADDON AVENUE COL City VAL CAMDEN COL State VAL NJ COL ZipCode VAL 8103 COL County VAL Camden COL PhoneNumber VAL (856) 757-3871 COL CMSRegion VAL 3 COL Condition VAL Stroke  [SEP] COL CMSRegion VAL 3 ,2,2
3299,COL CCN VAL 31T029 COL Facility VAL LOURDES REGIONAL REHABILITATION CENTER COL Address1 VAL 1600 HADDON AVENUE COL City VAL CAMDEN COL State VAL NJ COL ZipCode VAL 8103 COL County VAL Camden COL PhoneNumber VAL (856) 757-3871 COL CMSRegion VAL 2 COL Condition VAL Bain injury (traumatic)  [SEP] COL Condition VAL Bain injury (traumatic) ,Stroke,Stroke
3300,COL CCN VAL 3T016 COL Facility VAL OCEAN MEDICAL CENTER COL Address1 VAL BRICK COL City VAL 425 JACK MARTIN BLVD COL State VAL NJ COL ZipCode VAL 8724 COL County VAL Ocean COL PhoneNumber VAL (732) 840-2200 COL CMSRegion VAL 2 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL CCN VAL 3T016 ,31T052,31T011
3301,COL CCN VAL 31T052 COL Facility VAL SANTA ROSA MEMORIAL HOSPITAL COL Address1 VAL BRICK COL City VAL 425 JACK MARTIN BLVD COL State VAL NJ COL ZipCode VAL 8724 COL County VAL Ocean COL PhoneNumber VAL (732) 840-2200 COL CMSRegion VAL 2 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Facility VAL SANTA ROSA MEMORIAL HOSPITAL ,OCEAN MEDICAL CENTER,OCEAN MEDICAL CENTER
3302,COL CCN VAL 31T052 COL Facility VAL OCEAN MEDICAL CENTER COL Address1 VAL 23333 HARVARD ROAD COL City VAL 425 JACK MARTIN BLVD COL State VAL NJ COL ZipCode VAL 8724 COL County VAL Ocean COL PhoneNumber VAL (732) 840-2200 COL CMSRegion VAL 2 COL Condition VAL Hip or femur fracture  [SEP] COL Address1 VAL 23333 HARVARD ROAD ,BRICK,OCEAN MEDICAL CENTER
3303,COL CCN VAL 31T052 COL Facility VAL OCEAN MEDICAL CENTER COL Address1 VAL BRICK COL City VAL EVANSVILLE COL State VAL NJ COL ZipCode VAL 8724 COL County VAL Ocean COL PhoneNumber VAL (732) 840-2200 COL CMSRegion VAL 2 COL Condition VAL Hip or femur fracture  [SEP] COL City VAL EVANSVILLE ,425 JACK MARTIN BLVD,OCEAN CITY
3304,COL CCN VAL 31T052 COL Facility VAL OCEAN MEDICAL CENTER COL Address1 VAL BRICK COL City VAL 425 JACK MARTIN BLVD COL State VAL MO COL ZipCode VAL 8724 COL County VAL Ocean COL PhoneNumber VAL (732) 840-2200 COL CMSRegion VAL 2 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL State VAL MO ,NJ,NJ
3305,COL CCN VAL 31T052 COL Facility VAL OCEAN MEDICAL CENTER COL Address1 VAL BRICK COL City VAL 425 JACK MARTIN BLVD COL State VAL NJ COL ZipCode VAL 70360 COL County VAL Ocean COL PhoneNumber VAL (732) 840-2200 COL CMSRegion VAL 2 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL ZipCode VAL 70360 ,8724,8701
3306,COL CCN VAL 31T052 COL Facility VAL OCEAN MEDICAL CENTER COL Address1 VAL BRICK COL City VAL 425 JACK MARTIN BLVD COL State VAL NJ COL ZipCode VAL 8724 COL County VAL Buffalo COL PhoneNumber VAL (732) 840-2200 COL CMSRegion VAL 2 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL County VAL Buffalo ,Ocean,Ocean
3307,COL CCN VAL 31T052 COL Facility VAL OCEAN MEDICAL CENTER COL Address1 VAL BRICK COL City VAL 425 JACK MARTIN BLVD COL State VAL NJ COL ZipCode VAL 8724 COL County VAL Ocean COL PhoneNumber VAL (229) 228-8063 COL CMSRegion VAL 2 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL PhoneNumber VAL (229) 228-8063 ,(732) 840-2200,(732) 596-6346
3308,COL CCN VAL 31T052 COL Facility VAL OCEAN MEDICAL CENTER COL Address1 VAL BRICK COL City VAL 425 JACK MARTIN BLVD COL State VAL NJ COL ZipCode VAL 8724 COL County VAL Ocean COL PhoneNumber VAL (732) 840-2200 COL CMSRegion VAL 10 COL Condition VAL Hip or femur fracture  [SEP] COL CMSRegion VAL 10 ,2,2
3309,COL CCN VAL 31T052 COL Facility VAL OCEAN MEDICAL CENTER COL Address1 VAL BRICK COL City VAL 425 JACK MARTIN BLVD COL State VAL NJ COL ZipCode VAL 8724 COL County VAL Ocean COL PhoneNumber VAL (732) 840-2200 COL CMSRegion VAL 2 COL Condition VAL Sinal cord injury (traumatic)  [SEP] COL Condition VAL Sinal cord injury (traumatic) ,Spinal cord injury (traumatic),Stroke
3310,COL CCN VAL 15T109 COL Facility VAL JFK JOHNSON REHAB INSTITUTE COL Address1 VAL 65 JAMES STREET COL City VAL EDISON COL State VAL NJ COL ZipCode VAL 8820 COL County VAL Middlesex COL PhoneNumber VAL (732) 321-7000 COL CMSRegion VAL 2 COL Condition VAL Brain injury (traumatic)  [SEP] COL CCN VAL 15T109 ,31T108,313028
3311,COL CCN VAL 31T108 COL Facility VAL EMHURST HOSPITAL CENTER COL Address1 VAL 65 JAMES STREET COL City VAL EDISON COL State VAL NJ COL ZipCode VAL 8820 COL County VAL Middlesex COL PhoneNumber VAL (732) 321-7000 COL CMSRegion VAL 2 COL Condition VAL Brain injury (traumatic)  [SEP] COL Facility VAL EMHURST HOSPITAL CENTER ,JFK JOHNSON REHAB INSTITUTE,JFK JOHNSON REHABILITATION CENTER
3312,COL CCN VAL 31T108 COL Facility VAL JFK JOHNSON REHAB INSTITUTE COL Address1 VAL 361 ALEXANDER SPRING ROAD COL City VAL EDISON COL State VAL NJ COL ZipCode VAL 8820 COL County VAL Middlesex COL PhoneNumber VAL (732) 321-7000 COL CMSRegion VAL 2 COL Condition VAL Brain injury (traumatic)  [SEP] COL Address1 VAL 361 ALEXANDER SPRING ROAD ,65 JAMES STREET,ONE HOSPITAL DRIVE
3313,COL CCN VAL 31T108 COL Facility VAL JFK JOHNSON REHAB INSTITUTE COL Address1 VAL 65 JAMES STREET COL City VAL 1638 OWEN DRIVE COL State VAL NJ COL ZipCode VAL 8820 COL County VAL Middlesex COL PhoneNumber VAL (732) 321-7000 COL CMSRegion VAL 2 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL City VAL 1638 OWEN DRIVE ,EDISON,PORTLAND
3314,COL CCN VAL 31T108 COL Facility VAL JFK JOHNSON REHAB INSTITUTE COL Address1 VAL 65 JAMES STREET COL City VAL EDISON COL State VAL CO COL ZipCode VAL 8820 COL County VAL Middlesex COL PhoneNumber VAL (732) 321-7000 COL CMSRegion VAL 2 COL Condition VAL Brain injury (traumatic)  [SEP] COL State VAL CO ,NJ,NJ
3315,COL CCN VAL 31T108 COL Facility VAL JFK JOHNSON REHAB INSTITUTE COL Address1 VAL 65 JAMES STREET COL City VAL EDISON COL State VAL NJ COL ZipCode VAL 4691 COL County VAL Middlesex COL PhoneNumber VAL (732) 321-7000 COL CMSRegion VAL 2 COL Condition VAL Spinal cord disease or condition (non-traumatic)  [SEP] COL ZipCode VAL 4691 ,8820,8801
3316,COL CCN VAL 31T108 COL Facility VAL JFK JOHNSON REHAB INSTITUTE COL Address1 VAL 65 JAMES STREET COL City VAL EDISON COL State VAL NJ COL ZipCode VAL 8820 COL County VAL Allegheny COL PhoneNumber VAL (732) 321-7000 COL CMSRegion VAL 2 COL Condition VAL Brain injury (traumatic)  [SEP] COL County VAL Allegheny ,Middlesex,Franklin
3317,COL CCN VAL 31T108 COL Facility VAL JFK JOHNSON REHAB INSTITUTE COL Address1 VAL 65 JAMES STREET COL City VAL EDISON COL State VAL NJ COL ZipCode VAL 8820 COL County VAL Middlesex COL PhoneNumber VAL (303) 460-6000 COL CMSRegion VAL 2 COL Condition VAL Brain injury (traumatic)  [SEP] COL PhoneNumber VAL (303) 460-6000 ,(732) 321-7000,(973) 243-7000
3318,COL CCN VAL 31T108 COL Facility VAL JFK JOHNSON REHAB INSTITUTE COL Address1 VAL 65 JAMES STREET COL City VAL EDISON COL State VAL NJ COL ZipCode VAL 8820 COL County VAL Middlesex COL PhoneNumber VAL (732) 321-7000 COL CMSRegion VAL 1 COL Condition VAL Brain injury (traumatic)  [SEP] COL CMSRegion VAL 1 ,2,2
3319,COL CCN VAL 31T108 COL Facility VAL JFK JOHNSON REHAB INSTITUTE COL Address1 VAL 65 JAMES STREET COL City VAL EDISON COL State VAL NJ COL ZipCode VAL 8820 COL County VAL Middlesex COL PhoneNumber VAL (732) 321-7000 COL CMSRegion VAL 2 COL Condition VAL Bain disease or condition (non-traumatic)  [SEP] COL Condition VAL Bain disease or condition (non-traumatic) ,Spinal cord disease or condition (non-traumatic),Spinal cord injury (traumatic)
3320,COL CCN VAL 05T168 COL Facility VAL NEW MEXICO REHABILITATION CENTER COL Address1 VAL 72 GAIL HARRIS AVENUE COL City VAL ROSWELL COL State VAL NM COL ZipCode VAL 88203 COL County VAL Chaves COL PhoneNumber VAL (575) 347-3400 COL CMSRegion VAL 6 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL CCN VAL 05T168 ,323026,323027
3321,COL CCN VAL 323026 COL Facility VAL ALTRU HEALTH SYSTEM COL Address1 VAL 72 GAIL HARRIS AVENUE COL City VAL ROSWELL COL State VAL NM COL ZipCode VAL 88203 COL County VAL Chaves COL PhoneNumber VAL (575) 347-3400 COL CMSRegion VAL 6 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL Facility VAL ALTRU HEALTH SYSTEM ,NEW MEXICO REHABILITATION CENTER,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ROSWELL
3322,COL CCN VAL 323026 COL Facility VAL NEW MEXICO REHABILITATION CENTER COL Address1 VAL 800 E 28TH ST COL City VAL ROSWELL COL State VAL NM COL ZipCode VAL 88203 COL County VAL Chaves COL PhoneNumber VAL (575) 347-3400 COL CMSRegion VAL 6 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL Address1 VAL 800 E 28TH ST ,72 GAIL HARRIS AVENUE,900 EAST NEW MEXICO DRIVE
3323,COL CCN VAL 323026 COL Facility VAL NEW MEXICO REHABILITATION CENTER COL Address1 VAL 72 GAIL HARRIS AVENUE COL City VAL ORANGE COL State VAL NM COL ZipCode VAL 88203 COL County VAL Chaves COL PhoneNumber VAL (575) 347-3400 COL CMSRegion VAL 6 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL City VAL ORANGE ,ROSWELL,LAS VEGAS
3324,COL CCN VAL 323026 COL Facility VAL NEW MEXICO REHABILITATION CENTER COL Address1 VAL 72 GAIL HARRIS AVENUE COL City VAL ROSWELL COL State VAL AR COL ZipCode VAL 88203 COL County VAL Chaves COL PhoneNumber VAL (575) 347-3400 COL CMSRegion VAL 6 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL State VAL AR ,NM,NM
3325,COL CCN VAL 323026 COL Facility VAL NEW MEXICO REHABILITATION CENTER COL Address1 VAL 72 GAIL HARRIS AVENUE COL City VAL ROSWELL COL State VAL NM COL ZipCode VAL 71913 COL County VAL Chaves COL PhoneNumber VAL (575) 347-3400 COL CMSRegion VAL 6 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL ZipCode VAL 71913 ,88203,87401
3326,COL CCN VAL 323026 COL Facility VAL NEW MEXICO REHABILITATION CENTER COL Address1 VAL 72 GAIL HARRIS AVENUE COL City VAL ROSWELL COL State VAL NM COL ZipCode VAL 88203 COL County VAL Butler COL PhoneNumber VAL (575) 347-3400 COL CMSRegion VAL 6 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL County VAL Butler ,Chaves,Cuyahoga
3327,COL CCN VAL 323026 COL Facility VAL NEW MEXICO REHABILITATION CENTER COL Address1 VAL 72 GAIL HARRIS AVENUE COL City VAL ROSWELL COL State VAL NM COL ZipCode VAL 88203 COL County VAL Chaves COL PhoneNumber VAL (313) 966-3350 COL CMSRegion VAL 6 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL PhoneNumber VAL (313) 966-3350 ,(575) 347-3400,(505) 596-6346
3328,COL CCN VAL 323026 COL Facility VAL NEW MEXICO REHABILITATION CENTER COL Address1 VAL 72 GAIL HARRIS AVENUE COL City VAL ROSWELL COL State VAL NM COL ZipCode VAL 88203 COL County VAL Chaves COL PhoneNumber VAL (575) 347-3400 COL CMSRegion VAL 8 COL Condition VAL Hip or femur fracture  [SEP] COL CMSRegion VAL 8 ,6,6
3329,COL CCN VAL 323026 COL Facility VAL NEW MEXICO REHABILITATION CENTER COL Address1 VAL 72 GAIL HARRIS AVENUE COL City VAL ROSWELL COL State VAL NM COL ZipCode VAL 88203 COL County VAL Chaves COL PhoneNumber VAL (575) 347-3400 COL CMSRegion VAL 6 COL Condition VAL Stroke  [SEP] COL Condition VAL Stroke ,Nervous system disorder (excluding stroke),"Hip or knee replacement, amputation or other bone or joint condition"
3330,COL CCN VAL 143030 COL Facility VAL ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALBUQU COL Address1 VAL 7000 JEFFERSON STREET NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87109 COL County VAL Bernalillo COL PhoneNumber VAL (505) 344-9478 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL CCN VAL 143030 ,323027,323027
3331,"COL CCN VAL 323027 COL Facility VAL WLTON REHAB HOSPITAL, AFFILIATE OF ENCOMPASS HLTH COL Address1 VAL 7000 JEFFERSON STREET NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87109 COL County VAL Bernalillo COL PhoneNumber VAL (505) 344-9478 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL Facility VAL WLTON REHAB HOSPITAL, AFFILIATE OF ENCOMPASS HLTH ",ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALBUQU,ENCOMPASS HEALTH REHAB HOSPITAL OF ALBUQU
3332,COL CCN VAL 323027 COL Facility VAL ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALBUQU COL Address1 VAL 2834 MCBEAN PKWY COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87109 COL County VAL Bernalillo COL PhoneNumber VAL (505) 344-9478 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL Address1 VAL 2834 MCBEAN PKWY ,7000 JEFFERSON STREET NE,900 SOUTH SEVENTH
3333,COL CCN VAL 323027 COL Facility VAL ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALBUQU COL Address1 VAL 7000 JEFFERSON STREET NE COL City VAL 1300 N. VERMONT AVENUE COL State VAL NM COL ZipCode VAL 87109 COL County VAL Bernalillo COL PhoneNumber VAL (505) 344-9478 COL CMSRegion VAL 6 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL City VAL 1300 N. VERMONT AVENUE ,ALBUQUERQUE,ALBUQUERQUE
3334,COL CCN VAL 323027 COL Facility VAL ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALBUQU COL Address1 VAL 7000 JEFFERSON STREET NE COL City VAL ALBUQUERQUE COL State VAL NC COL ZipCode VAL 87109 COL County VAL Bernalillo COL PhoneNumber VAL (505) 344-9478 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL State VAL NC ,NM,NM
3335,COL CCN VAL 323027 COL Facility VAL ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALBUQU COL Address1 VAL 7000 JEFFERSON STREET NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 2537 COL County VAL Bernalillo COL PhoneNumber VAL (505) 344-9478 COL CMSRegion VAL 6 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL ZipCode VAL 2537 ,87109,87109
3336,COL CCN VAL 323027 COL Facility VAL ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALBUQU COL Address1 VAL 7000 JEFFERSON STREET NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87109 COL County VAL St. Johns COL PhoneNumber VAL (505) 344-9478 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL County VAL St. Johns ,Bernalillo,Bernalillo
3337,COL CCN VAL 323027 COL Facility VAL ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALBUQU COL Address1 VAL 7000 JEFFERSON STREET NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87109 COL County VAL Bernalillo COL PhoneNumber VAL (708) 538-4219 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL PhoneNumber VAL (708) 538-4219 ,(505) 344-9478,(505) 596-6346
3338,COL CCN VAL 323027 COL Facility VAL ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALBUQU COL Address1 VAL 7000 JEFFERSON STREET NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87109 COL County VAL Bernalillo COL PhoneNumber VAL (505) 344-9478 COL CMSRegion VAL 9 COL Condition VAL Hip or femur fracture  [SEP] COL CMSRegion VAL 9 ,6,6
3339,COL CCN VAL 323027 COL Facility VAL ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALBUQU COL Address1 VAL 7000 JEFFERSON STREET NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87109 COL County VAL Bernalillo COL PhoneNumber VAL (505) 344-9478 COL CMSRegion VAL 6 COL Condition VAL Brain disease or condition (non-traumatic)  [SEP] COL Condition VAL Brain disease or condition (non-traumatic) ,Nervous system disorder (excluding stroke),Spinal cord injury (traumatic)
3340,COL CCN VAL 04T084 COL Facility VAL LOVELACE UNM REHABILITATION HOSPITAL COL Address1 VAL 505 ELM STREET NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87102 COL County VAL Bernalillo COL PhoneNumber VAL (505) 727-4781 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL CCN VAL 04T084 ,323028,323025
3341,COL CCN VAL 323028 COL Facility VAL FAWCETT MEMORIAL HOSPITAL COL Address1 VAL 505 ELM STREET NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87102 COL County VAL Bernalillo COL PhoneNumber VAL (505) 727-4781 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL Facility VAL FAWCETT MEMORIAL HOSPITAL ,LOVELACE UNM REHABILITATION HOSPITAL,ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALBUQU
3342,COL CCN VAL 323028 COL Facility VAL LOVELACE UNM REHABILITATION HOSPITAL COL Address1 VAL 502 EAST SECOND STREET COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87102 COL County VAL Bernalillo COL PhoneNumber VAL (505) 727-4781 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL Address1 VAL 502 EAST SECOND STREET ,505 ELM STREET NE,900 LOVELACE AVENUE
3343,"COL CCN VAL 323028 COL Facility VAL LOVELACE UNM REHABILITATION HOSPITAL COL Address1 VAL 505 ELM STREET NE COL City VAL 1623 MORGANTOWN ROAD COL State VAL NM COL ZipCode VAL 87102 COL County VAL Bernalillo COL PhoneNumber VAL (505) 727-4781 COL CMSRegion VAL 6 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL City VAL 1623 MORGANTOWN ROAD ",ALBUQUERQUE,ALBUQUERQUE
3344,COL CCN VAL 323028 COL Facility VAL LOVELACE UNM REHABILITATION HOSPITAL COL Address1 VAL 505 ELM STREET NE COL City VAL ALBUQUERQUE COL State VAL DC COL ZipCode VAL 87102 COL County VAL Bernalillo COL PhoneNumber VAL (505) 727-4781 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL State VAL DC ,NM,NM
3345,COL CCN VAL 323028 COL Facility VAL LOVELACE UNM REHABILITATION HOSPITAL COL Address1 VAL 505 ELM STREET NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 72120 COL County VAL Bernalillo COL PhoneNumber VAL (505) 727-4781 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL ZipCode VAL 72120 ,87102,87401
3346,COL CCN VAL 323028 COL Facility VAL LOVELACE UNM REHABILITATION HOSPITAL COL Address1 VAL 505 ELM STREET NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87102 COL County VAL Btler COL PhoneNumber VAL (505) 727-4781 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL County VAL Btler ,Bernalillo,Bernalillo
3347,COL CCN VAL 323028 COL Facility VAL LOVELACE UNM REHABILITATION HOSPITAL COL Address1 VAL 505 ELM STREET NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87102 COL County VAL Bernalillo COL PhoneNumber VAL (412) 858-2898 COL CMSRegion VAL 6 COL Condition VAL Hip or femur fracture  [SEP] COL PhoneNumber VAL (412) 858-2898 ,(505) 727-4781,(505) 596-6346
3348,COL CCN VAL 323028 COL Facility VAL LOVELACE UNM REHABILITATION HOSPITAL COL Address1 VAL 505 ELM STREET NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87102 COL County VAL Bernalillo COL PhoneNumber VAL (505) 727-4781 COL CMSRegion VAL 4 COL Condition VAL Hip or femur fracture  [SEP] COL CMSRegion VAL 4 ,6,6
3349,COL CCN VAL 323028 COL Facility VAL LOVELACE UNM REHABILITATION HOSPITAL COL Address1 VAL 505 ELM STREET NE COL City VAL ALBUQUERQUE COL State VAL NM COL ZipCode VAL 87102 COL County VAL Bernalillo COL PhoneNumber VAL (505) 727-4781 COL CMSRegion VAL 6 COL Condition VAL Nervous system disorder (excluding stroke)  [SEP] COL Condition VAL Nervous system disorder (excluding stroke) ,Hip or femur fracture,"Hip or knee replacement, amputation or other bone or joint condition"
3350,COL CCN VAL 05T248 COL Facility VAL CLEARSKY REHABILITATION HOSPITAL OF RIO RANCHO LLC COL Address1 VAL 2401 WESTSIDE BLVD COL City VAL RIO RANCHO COL State VAL NM COL ZipCode VAL 87124 COL County VAL Sandoval COL PhoneNumber VAL (505) 270-9792 COL CMSRegion VAL 6 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL CCN VAL 05T248 ,323033,323027
3351,"COL CCN VAL 323033 COL Facility VAL NRTHERN COLORADO REHABILITATION HOSPITAL, INC COL Address1 VAL 2401 WESTSIDE BLVD COL City VAL RIO RANCHO COL State VAL NM COL ZipCode VAL 87124 COL County VAL Sandoval COL PhoneNumber VAL (505) 270-9792 COL CMSRegion VAL 6 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL Facility VAL NRTHERN COLORADO REHABILITATION HOSPITAL, INC ",CLEARSKY REHABILITATION HOSPITAL OF RIO RANCHO LLC,RIO RANCHO REHABILITATION HOSPITAL
3352,COL CCN VAL 323033 COL Facility VAL CLEARSKY REHABILITATION HOSPITAL OF RIO RANCHO LLC COL Address1 VAL 100 N.VILLAGE AVE. COL City VAL RIO RANCHO COL State VAL NM COL ZipCode VAL 87124 COL County VAL Sandoval COL PhoneNumber VAL (505) 270-9792 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL Address1 VAL 100 N.VILLAGE AVE. ,2401 WESTSIDE BLVD,501 EAST MICHIGAN STREET
3353,"COL CCN VAL 323033 COL Facility VAL CLEARSKY REHABILITATION HOSPITAL OF RIO RANCHO LLC COL Address1 VAL 2401 WESTSIDE BLVD COL City VAL 1000 WATERMAN WAY COL State VAL NM COL ZipCode VAL 87124 COL County VAL Sandoval COL PhoneNumber VAL (505) 270-9792 COL CMSRegion VAL 6 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL City VAL 1000 WATERMAN WAY ",RIO RANCHO,RIO RANCHO
3354,COL CCN VAL 323033 COL Facility VAL CLEARSKY REHABILITATION HOSPITAL OF RIO RANCHO LLC COL Address1 VAL 2401 WESTSIDE BLVD COL City VAL RIO RANCHO COL State VAL IL COL ZipCode VAL 87124 COL County VAL Sandoval COL PhoneNumber VAL (505) 270-9792 COL CMSRegion VAL 6 COL Condition VAL Spinal cord injury (traumatic)  [SEP] COL State VAL IL ,NM,NM
3355,COL CCN VAL 323033 COL Facility VAL CLEARSKY REHABILITATION HOSPITAL OF RIO RANCHO LLC COL Address1 VAL 2401 WESTSIDE BLVD COL City VAL RIO RANCHO COL State VAL NM COL ZipCode VAL 3503 COL County VAL Sandoval COL PhoneNumber VAL (505) 270-9792 COL CMSRegion VAL 6 COL Condition VAL All other conditions  [SEP] COL ZipCode VAL 3503 ,87124,87401
3356,"COL CCN VAL 323033 COL Facility VAL CLEARSKY REHABILITATION HOSPITAL OF RIO RANCHO LLC COL Address1 VAL 2401 WESTSIDE BLVD COL City VAL RIO RANCHO COL State VAL NM COL ZipCode VAL 87124 COL County VAL Bffalo COL PhoneNumber VAL (505) 270-9792 COL CMSRegion VAL 6 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL County VAL Bffalo ",Sandoval,Clark
3357,"COL CCN VAL 323033 COL Facility VAL CLEARSKY REHABILITATION HOSPITAL OF RIO RANCHO LLC COL Address1 VAL 2401 WESTSIDE BLVD COL City VAL RIO RANCHO COL State VAL NM COL ZipCode VAL 87124 COL County VAL Sandoval COL PhoneNumber VAL (606) 523-8790 COL CMSRegion VAL 6 COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL PhoneNumber VAL (606) 523-8790 ",(505) 270-9792,(505) 596-6346
3358,"COL CCN VAL 323033 COL Facility VAL CLEARSKY REHABILITATION HOSPITAL OF RIO RANCHO LLC COL Address1 VAL 2401 WESTSIDE BLVD COL City VAL RIO RANCHO COL State VAL NM COL ZipCode VAL 87124 COL County VAL Sandoval COL PhoneNumber VAL (505) 270-9792 COL CMSRegion VAL  COL Condition VAL Hip or knee replacement, amputation or other bone or joint condition  [SEP] COL CMSRegion VAL  ",6,6
